Date,"Price Earnings Ratio 
(P/E) 
(SX5E Index)","Dividend 12 Month Yld - Gross 
(SX5E Index)","Price to Book Ratio 
(SX5E Index)","Enterprise Value/EBITDA 
(SX5E Index)","Enterprise Value/EBIT 
(SX5E Index)","Trailing 12M Gross Margin 
(SX5E Index)","Trailing 12M Profit Margin 
(SX5E Index)","Return on Assets 
(SX5E Index)","Price to Sales Ratio 
(SX5E Index)","EV To Trailing 12M Sales 
(SX5E Index)","Price/EBITDA 
(SX5E Index)","Enterprise Value/EBITDA 
(SX5E Index)","Dividend Payout Ratio 
(SX5E Index)","Current Ratio 
(SX5E Index)"
5/2/05,11.95836718,2.940077787,1.992464135,6.860452407,11.18964003,,7.463898,1.297803,0.92156413,1.374921409,4.598333268,6.860452407,40.52802,1.097486143
5/3/05,12.01310879,2.926680371,2.001585004,6.87417943,11.222391,,7.463898,1.297803,0.925782759,1.378945668,4.615117872,6.87417943,40.52802,1.09748569
5/4/05,12.08792234,2.950166049,2.014050193,6.905417435,11.27221175,,7.463898,1.297803,0.931548218,1.385067367,4.644343994,6.905417435,40.52802,1.097485508
5/5/05,12.1831322,2.932740671,2.02991375,6.937596729,11.32252078,,7.463898,1.297803,0.938885507,1.391249064,4.681842519,6.937596729,40.52802,1.097486441
5/6/05,12.24290194,2.918423057,2.039872389,6.972969202,11.36246385,,7.463898,1.297803,0.943491625,1.396157048,4.71217622,6.972969202,40.52802,1.097485762
5/9/05,12.19359393,2.930224469,2.03165685,6.961061101,11.33776456,,7.463898,1.297803,0.939691734,1.393122135,4.69538988,6.961061101,40.52802,1.097486018
5/10/05,12.09757308,2.953482245,2.015658169,6.940984672,11.27154035,,7.463898,1.297803,0.932291947,1.384984869,4.672270618,6.940984672,40.52802,1.097485154
5/11/05,12.04518333,2.96815048,2.006929159,6.922041569,11.24279233,,7.463898,1.297803,0.928254563,1.381452471,4.651203574,6.922041569,40.52802,1.09748608
5/12/05,12.1367843,2.949797032,2.022191414,6.94399867,11.3037598,,7.463898,1.297803,0.935313735,1.388943818,4.676083544,6.94399867,40.52802,1.097485589
5/13/05,12.14258286,2.96099642,2.023157551,6.940445409,11.30790771,,7.463898,1.297803,0.935760597,1.389453491,4.674208516,6.940445409,40.52802,1.097485733
5/16/05,12.11679347,2.972490764,2.018860607,6.933263932,11.29745019,,7.463898,1.297803,0.933773154,1.388168528,4.663767835,6.933263932,40.52802,1.097485295
5/17/05,12.09927615,2.982985013,2.015941929,6.931514128,11.28040839,,7.463898,1.297803,0.932423193,1.386074525,4.662883861,6.931514128,40.52802,1.097486344
5/18/05,12.31199802,2.932588348,2.051384953,7.012307836,11.42066689,,7.463898,1.297803,0.948816472,1.403308717,4.741218448,7.012307836,40.52802,1.097485258
5/19/05,12.37480896,2.924573119,2.061850307,7.030140379,11.45051101,,7.463898,1.297803,0.953656957,1.406975799,4.765072922,7.030140379,40.52802,1.097485593
5/20/05,12.36937535,2.925857824,2.060944976,7.048482673,11.45065343,,7.463898,1.297803,0.953238219,1.406993299,4.77534831,7.048482673,40.52802,1.097485514
5/23/05,12.45262316,2.928961113,2.074815454,7.083132662,11.49387719,,7.463898,1.297803,0.95965366,1.412304396,4.812952647,7.083132662,40.52802,1.097486323
5/24/05,12.4346598,2.955715707,2.071822458,7.074187128,11.47951589,,7.463898,1.297803,0.958269325,1.410539759,4.805945013,7.074187128,40.52802,1.097485799
5/25/05,12.40745119,2.96219737,2.067289048,7.062161336,11.45807949,,7.463898,1.297803,0.95617251,1.407905773,4.796233287,7.062161336,40.52802,1.097485378
5/26/05,12.51385267,2.937010706,2.085017316,7.108634166,11.52902891,,7.463898,1.297803,0.964372274,1.416623647,4.839231445,7.108634166,40.52802,1.097485523
5/27/05,12.50541841,2.955336576,2.083612027,7.104873161,11.52419943,,7.463898,1.297803,0.963722293,1.416030227,4.83543679,7.104873161,40.52802,1.09748596
5/30/05,12.55626729,2.994001369,2.092084301,7.129652976,11.54898773,,7.463898,1.297803,0.96764093,1.419076077,4.86157448,7.129652976,40.52802,1.097485801
5/31/05,12.47581738,3.01330809,2.078680001,7.097104675,11.5078392,,7.463898,1.297803,0.961441109,1.414019972,4.825567052,7.097104675,40.52802,1.097485935
6/1/05,12.67523907,2.966952026,2.111906991,7.174672274,11.63291496,,7.463898,1.297803,0.976809417,1.429388593,4.902996621,7.174672274,40.52802,1.097486184
6/2/05,12.69612198,2.962071906,2.115386434,7.182550768,11.64540956,,7.463898,1.297803,0.978418745,1.430923861,4.911192345,7.182550768,40.52802,1.097486124
6/3/05,12.62816128,2.99829334,2.104063043,7.158090981,11.59445965,,7.463898,1.297803,0.973181396,1.424663416,4.889660881,7.158090981,40.52802,1.097485992
6/6/05,12.56705341,3.012872677,2.09388145,7.142084609,11.56437901,,7.463898,1.297803,0.968472156,1.420967272,4.867747638,7.142084609,40.52802,1.097485887
6/7/05,12.71149018,3.050240843,2.117947034,7.19679649,11.65403854,,7.463898,1.297803,0.979603086,1.431984143,4.923241705,7.19679649,40.52802,1.097485719
6/8/05,12.67406314,3.059248334,2.111711062,7.179546826,11.62452249,,7.463898,1.297803,0.976718794,1.428357372,4.909414448,7.179546826,40.52802,1.097485377
6/9/05,12.66327701,3.061854092,2.109913913,7.166186638,11.62650108,,7.463898,1.297803,0.975887568,1.42860049,4.895275131,7.166186638,40.52802,1.097486017
6/10/05,12.74810624,3.041479714,2.124047883,7.198872912,11.67005544,,7.463898,1.297803,0.98242488,1.433952211,4.932069425,7.198872912,40.52802,1.097486131
6/13/05,12.8129041,3.026098239,2.13484429,7.235133988,11.70641009,,7.463898,1.297803,0.987418487,1.43841927,4.966636085,7.235133988,40.52802,1.097485793
6/14/05,12.82519055,3.023199256,2.136891418,7.251904516,11.71660313,,7.463898,1.297803,0.988365334,1.439671734,4.978587036,7.251904516,40.52802,1.09748584
6/15/05,12.7631095,3.037904402,2.126547676,7.207388064,11.6834249,,7.463898,1.297803,0.983581097,1.435594977,4.938057582,7.207388064,40.52802,1.097485798
6/16/05,12.81395838,3.025849264,2.135019951,7.221596653,11.71893521,,7.463898,1.297803,0.987499734,1.439958289,4.952452327,7.221596653,40.52802,1.097485605
6/17/05,12.88852863,3.008342352,2.147444603,7.26622081,11.79406052,,7.463898,1.297803,0.993246444,1.449189273,4.980127935,7.26622081,40.52802,1.097486342
6/20/05,12.81894948,3.049514569,2.137197691,7.275830927,11.82209894,,7.441266,1.2941,0.985579448,1.45137135,4.94078199,7.275830927,40.53518,1.093242196
6/21/05,12.8712723,3.037117643,2.145921183,7.284146281,11.8531628,,7.441266,1.2941,0.989602024,1.4551845,4.95360272,7.284146281,40.53518,1.093242588
6/22/05,12.88123051,3.03476971,2.147581433,7.283459272,11.86170368,,7.441266,1.2941,0.990367656,1.456233044,4.953398441,7.283459272,40.53518,1.093242631
6/23/05,12.91652954,3.029160399,2.153466549,7.299281005,11.87395853,,7.441266,1.2941,0.993081606,1.457737543,4.972624694,7.299281005,40.53518,1.093242622
6/24/05,12.79589754,3.057717494,2.13335457,7.264725199,11.80040405,,7.441266,1.2941,0.983806869,1.448707435,4.933422981,7.264725199,40.53518,1.09324324
6/27/05,12.68052801,3.085537111,2.114119959,7.221610465,11.7212317,,7.441266,1.2941,0.974936734,1.438987634,4.892754568,7.221610465,40.53518,1.093242895
6/28/05,12.79994559,3.056750474,2.134029469,7.284083082,11.80460477,,7.441266,1.2941,0.984118102,1.449223147,4.94637284,7.284083082,40.53518,1.09324299
6/29/05,12.86698136,3.040825091,2.14520579,7.298165916,11.84528359,,7.441266,1.2941,0.989272117,1.454217189,4.964782496,7.298165916,40.53518,1.093242068
6/30/05,12.01624959,3.033926023,2.005102343,7.265391417,11.37846007,,7.963973,1.330301,0.957298667,1.438723726,4.834249547,7.265391417,36.8519,1.066737966
7/1/05,12.11848934,3.012405372,2.022162672,7.30828069,11.44454103,,7.963973,1.330301,0.965443803,1.447079185,4.875845342,7.30828069,36.8519,1.066738551
7/4/05,12.14488964,3.005857072,2.026567981,7.326515979,11.4600279,,7.963973,1.330301,0.967547035,1.449037388,4.892039968,7.326515979,36.8519,1.066737812
7/5/05,12.11584554,3.015925946,2.021721511,7.313071006,11.44476472,,7.963973,1.330301,0.965233179,1.447107469,4.877881517,7.313071006,36.8519,1.066738259
7/6/05,12.17703076,3.000771996,2.031931239,7.338402064,11.47928179,,7.963973,1.330301,0.970107623,1.451471902,4.904703822,7.338402064,36.8519,1.06673834
7/7/05,11.97289117,3.05193561,1.997867301,7.268562059,11.35868265,,7.963973,1.330301,0.953844432,1.436223016,4.827298664,7.268562059,36.8519,1.066738314
7/8/05,12.17884366,3.000325313,2.03223375,7.357689476,11.48568785,,7.963973,1.330301,0.970252051,1.452281902,4.915583741,7.357689476,36.8519,1.066738488
7/11/05,12.2612171,2.983168125,2.045979069,7.368550777,11.53204852,,7.963973,1.330301,0.976814497,1.458143872,4.936211959,7.368550777,36.8519,1.066738498
7/12/05,12.22318406,2.992450399,2.039632651,7.358413923,11.51826073,,7.963973,1.330301,0.973784518,1.456400506,4.920013092,7.358413923,36.8519,1.066738774
7/13/05,12.31511298,2.970112584,2.054972453,7.390907054,11.57542985,,7.963973,1.330301,0.98110822,1.463629126,4.954314952,7.390907054,36.8519,1.06673859
7/14/05,12.37754457,2.955131515,2.065390157,7.410360863,11.62163108,,7.963973,1.330301,0.986081958,1.469470936,4.972689809,7.410360863,36.8519,1.066737819
7/15/05,12.38324764,2.953770538,2.066341804,7.406086702,11.62495071,,7.963973,1.330301,0.986536304,1.46989068,4.970691701,7.406086702,36.8519,1.066738046
7/18/05,12.37486299,2.955771878,2.064942693,7.39462588,11.62125509,,7.963973,1.330301,0.985868325,1.469423395,4.961216388,7.39462588,36.8519,1.066738151
7/19/05,12.51675984,2.701003905,2.088620439,7.61176669,11.98762383,,7.963973,1.330301,0.997172823,1.515748065,5.007591335,7.61176669,36.8519,1.066738672
7/20/05,12.4730634,2.882813238,2.039146367,7.607265843,12.13556695,,8.040662,1.262915,1.003024362,1.535814492,4.968225659,7.607265843,36.29966,1.06139845
7/21/05,12.4581133,2.886272698,2.036702265,7.567349269,12.13424756,,8.040662,1.262915,1.001822146,1.535647518,4.936769668,7.567349269,36.29966,1.061398135
7/22/05,12.43168636,2.892408258,2.032381882,7.55958697,12.11544274,,8.040662,1.262915,0.999697017,1.533267677,4.928882712,7.55958697,36.29966,1.061398011
7/25/05,12.45188409,2.887716591,2.035683889,7.577453445,12.12375246,,8.040662,1.262915,1.001321223,1.534319312,4.945166817,7.577453445,36.29966,1.061398517
7/26/05,12.46966565,2.88359875,2.038590889,7.580525882,12.13742608,,8.040662,1.262915,1.002751131,1.536049774,4.94865533,7.580525882,36.29966,1.061398446
7/27/05,12.49933933,2.876753029,2.043442061,7.59139957,12.15560479,,8.040662,1.262915,1.005137347,1.538350378,4.960117886,7.59139957,36.29966,1.061398556
7/28/05,12.58318824,2.857583595,2.057150017,7.629230147,12.20908302,,8.040662,1.262915,1.011880077,1.545118306,4.996294433,7.629230147,36.29966,1.061397875
7/29/05,12.55849792,2.863201674,2.053113545,7.609563122,12.16669002,,8.040662,1.262915,1.0098946,1.539753266,4.990966326,7.609563122,36.29966,1.061398787
8/1/05,12.53558199,2.872228379,2.049367157,7.602151093,12.14978031,,8.040662,1.262915,1.008051809,1.537613262,4.983933447,7.602151093,36.29966,1.061398535
8/2/05,12.64683941,2.846960665,2.067555966,7.656759643,12.21763023,,8.040662,1.262915,1.016998602,1.546199996,5.036162119,7.656759643,36.29966,1.061398068
8/3/05,12.62313067,2.852307821,2.063679966,7.651175924,12.20090524,,8.040662,1.262915,1.015092058,1.544083368,5.029940786,7.651175924,36.29966,1.061398274
8/4/05,12.49850877,2.880748017,2.043306277,7.591325487,12.10936398,,8.040662,1.262915,1.005070557,1.53249838,4.978679153,7.591325487,36.29966,1.06139838
8/5/05,12.38475966,2.907206545,2.024710118,7.549276112,12.053638,,8.040662,1.262915,0.995923396,1.525445989,4.928722981,7.549276112,36.29966,1.061398879
8/8/05,12.42976096,2.896681155,2.032067112,7.574967798,12.07725977,,8.040662,1.262915,0.999542187,1.528435438,4.953758392,7.574967798,36.29966,1.061398453
8/9/05,12.57654375,2.862873541,2.056063749,7.639055132,12.16984694,,8.040662,1.262915,1.011345759,1.540152791,5.01620752,7.639055132,36.29966,1.061398374
8/10/05,12.72585597,2.830380558,2.080473909,7.680840482,12.25586358,,8.040662,1.262915,1.023352737,1.551038611,5.067706936,7.680840482,36.29966,1.061398382
8/11/05,12.66288434,2.84445584,2.070179055,7.654610808,12.2273361,,8.040662,1.262915,1.018288858,1.547428321,5.037134707,7.654610808,36.29966,1.0613983
8/12/05,12.58734104,2.867542252,2.057828934,7.632401392,12.17200833,,8.040662,1.262915,1.012214026,1.540426325,5.015250399,7.632401392,36.29966,1.061398327
8/15/05,12.55785613,2.875114089,2.053008622,7.629455497,12.17034111,,8.040662,1.262915,1.009842989,1.54021533,5.0022565,7.629455497,36.29966,1.06139827
8/16/05,12.48642788,2.891561096,2.041331246,7.579082993,12.11305826,,8.040662,1.262915,1.00409907,1.532965909,4.964331001,7.579082993,36.29966,1.061398465
8/17/05,12.45161982,2.899644351,2.035640685,7.579679847,12.10005872,,8.040662,1.262915,1.001299972,1.531320755,4.956200841,7.579679847,36.29966,1.061398396
8/18/05,12.39740684,2.912324291,2.026777729,7.56113704,12.06361014,,8.040662,1.262915,0.996940422,1.526708012,4.937422934,7.56113704,36.29966,1.061398102
8/19/05,12.56476488,2.873533203,2.054138093,7.631678737,12.16153002,,8.040662,1.262915,1.010398559,1.539100245,5.010094192,7.631678737,36.29966,1.061398311
8/22/05,12.57333476,2.871574627,2.055539131,7.634837107,12.16210336,,8.040662,1.262915,1.011087708,1.539172803,5.015349762,7.634837107,36.29966,1.061398239
8/23/05,12.45569712,2.89869517,2.036307258,7.589059368,12.08977952,,8.040662,1.262915,1.001627849,1.530019873,4.968179396,7.589059368,36.29966,1.061398542
8/24/05,12.43670747,2.903121196,2.033202755,7.590694967,12.08231181,,8.040662,1.262915,1.000100792,1.529074798,4.964740808,7.590694967,36.29966,1.061398579
8/25/05,12.30181681,2.934954212,2.011150289,7.540341762,11.99300151,,8.040662,1.262915,0.989253527,1.517772149,4.914643935,7.540341762,36.29966,1.061398943
8/26/05,12.17187177,2.966287336,1.989906353,7.489735083,11.91711054,,8.040662,1.262915,0.978803965,1.508167781,4.860853343,7.489735083,36.29966,1.061398495
8/29/05,12.23174767,2.951766997,1.999695104,7.52500191,11.95825613,,8.040662,1.262915,0.9836189,1.513374953,4.890879213,7.52500191,36.29966,1.061398156
8/30/05,12.20962454,2.957115426,1.996078327,7.513073901,11.93888997,,8.040662,1.262915,0.981839864,1.510924073,4.882201288,7.513073901,36.29966,1.06139895
8/31/05,12.32167477,2.930224157,2.014396748,7.559212632,12.01005754,,8.040662,1.262915,0.99085041,1.519930672,4.927888535,7.559212632,36.29966,1.061398628
9/1/05,12.39019396,2.912534846,2.026786789,7.591013258,12.05102547,,8.043755,1.264208,0.996740685,1.526136623,4.957794499,7.591013258,36.27868,1.060130786
9/2/05,12.36048579,2.919535063,2.02192713,7.581240488,12.03881763,,8.043755,1.264208,0.994350783,1.524590627,4.944548579,7.581240488,36.27868,1.060130231
9/5/05,12.46856011,2.894229273,2.039605917,7.615611082,12.09992399,,8.043755,1.264208,1.003044923,1.532329109,4.985090985,7.615611082,36.27868,1.060130427
9/6/05,12.61483604,2.8606691,2.06353372,7.669498517,12.21621622,,8.043755,1.264208,1.014812226,1.547056307,5.030909881,7.669498517,36.27868,1.060130152
9/7/05,12.64375149,2.854126934,2.068263706,7.664913875,12.2414424,,8.043755,1.264208,1.017138356,1.55025094,5.029042523,7.664913875,36.27868,1.060130654
9/8/05,12.63306863,2.85654046,2.066516205,7.645814907,12.23424622,,8.043755,1.264208,1.016278963,1.549339619,5.015221163,7.645814907,36.27868,1.060130418
9/9/05,12.68221734,2.845470213,2.074555946,7.676154168,12.27226774,,8.043755,1.264208,1.020232777,1.554154648,5.039050712,7.676154168,36.27868,1.060131073
9/12/05,12.66330528,2.849719791,2.071462313,7.674371454,12.25343683,,8.043755,1.264208,1.018711379,1.551769909,5.038098419,7.674371454,36.27868,1.060130674
9/13/05,12.55349452,2.874647502,2.05349948,7.638506925,12.18288984,,8.043755,1.264208,1.00987755,1.542835868,4.999855667,7.638506925,36.27868,1.060130578
9/14/05,12.60342464,2.863591385,2.062338522,7.655618882,12.21068797,,8.037186,1.265211,1.01307843,1.545376128,5.018676175,7.655618882,36.28313,1.060391058
9/15/05,12.60353788,2.863565657,2.062357052,7.668477398,12.2281216,,8.037186,1.265211,1.013087532,1.547582516,5.019983595,7.668477398,36.28313,1.060391725
9/16/05,12.70752871,2.840131944,2.079373403,7.718413608,12.29471556,,8.037186,1.265211,1.02144644,1.556010601,5.066768888,7.718413608,36.28313,1.060392141
9/19/05,12.66909911,2.854402791,2.065953574,7.717665043,12.27694864,,8.001532,1.256182,1.013977891,1.551785748,5.042926661,7.717665043,36.55495,1.057001687
9/20/05,12.74274438,2.83790609,2.077962928,7.734771626,12.32552887,,8.001532,1.256182,1.019872127,1.557926208,5.063447777,7.734771626,36.55495,1.057001406
9/21/05,12.55774415,2.879714018,2.047794889,7.664067732,12.20413925,,8.001532,1.256182,1.005065539,1.542582763,4.993502164,7.664067732,36.55495,1.057002038
9/22/05,12.50293486,2.89233786,2.038857123,7.658994365,12.18368178,,8.001532,1.256182,1.000678849,1.539996973,4.976758918,7.658994365,36.55495,1.057002045
9/23/05,12.57574968,2.875590941,2.050731056,7.681196861,12.23044786,,8.001532,1.256182,1.006506621,1.545908128,5.001057539,7.681196861,36.55495,1.057001275
9/26/05,12.83764145,2.816928017,2.093437821,7.765140336,12.39493943,,8.001532,1.256182,1.027467264,1.566699587,5.092506285,7.765140336,36.55495,1.057001833
9/27/05,12.77464097,2.830820214,2.083164314,7.739147496,12.35966051,,8.001532,1.256182,1.022424987,1.56224039,5.064968127,7.739147496,36.55495,1.057002054
9/28/05,12.94518392,2.793526311,2.110974801,7.783626636,12.4638887,,8.001532,1.256182,1.036074481,1.575414658,5.11891703,7.783626636,36.55495,1.057001943
9/29/05,12.88225893,2.807171636,2.100713606,7.772217797,12.45222944,,8.001532,1.256182,1.031038247,1.573940948,5.091330662,7.772217797,36.55495,1.057001719
9/30/05,12.40298496,2.794267772,2.038496161,7.412047863,11.56897197,,8.510307,1.333851,1.006293683,1.482637999,5.030693229,7.412047863,33.64132,1.080652741
10/3/05,12.47833961,2.777393646,2.050881096,7.43084929,11.59721508,,8.510307,1.333851,1.012407446,1.486257535,5.061738613,7.43084929,33.64132,1.080653622
10/4/05,12.5322057,2.765455816,2.059734274,7.445412344,11.63323352,,8.510307,1.333851,1.016777774,1.490873528,5.077781344,7.445412344,33.64132,1.080652766
10/5/05,12.36800274,2.802171204,2.032746649,7.376224888,11.53052589,,8.510307,1.333851,1.003455465,1.477710887,5.008904811,7.376224888,33.64132,1.080653169
10/6/05,12.24250813,2.830895498,2.012120945,7.310675141,11.4346569,,8.510307,1.333851,0.993273687,1.46542466,4.955219772,7.310675141,33.64132,1.080652901
10/7/05,12.20615123,2.839327524,2.006145497,7.301707313,11.42823738,,8.510307,1.333851,0.990323936,1.464601958,4.937215522,7.301707313,33.64132,1.080652984
10/10/05,12.23172767,2.836401601,2.010349121,7.302979385,11.44411554,,8.510307,1.333851,0.992399034,1.466636846,4.941557078,7.302979385,33.64132,1.080653632
10/11/05,12.25448239,2.831134833,2.014088979,7.311162798,11.4565492,,8.510307,1.333851,0.994245197,1.468230299,4.950918463,7.311162798,33.64132,1.080652975
10/12/05,12.1546004,2.854400048,1.997672845,7.269835989,11.41029802,,8.510307,1.333851,0.986141452,1.462302913,4.902600245,7.269835989,33.64132,1.080653761
10/13/05,12.05175197,2.878759208,1.980769162,7.225183694,11.34052389,,8.510307,1.333851,0.977797032,1.453360911,4.860983336,7.225183694,33.64132,1.080652874
10/14/05,12.11744762,2.863151798,1.99156659,7.233391847,11.40115084,,8.510307,1.333851,0.98312713,1.461130644,4.867014317,7.233391847,33.64132,1.080653572
10/17/05,12.14345818,2.857019099,1.995841563,7.247396203,11.40928344,,8.510307,1.333851,0.985237449,1.462172889,4.883421242,7.247396203,33.64132,1.080652666
10/18/05,12.06394329,2.875850054,1.98277287,7.213204732,11.35605852,,8.510307,1.333851,0.978786152,1.455351773,4.851187896,7.213204732,33.64132,1.080653145
10/19/05,11.864324,2.924236723,1.949964385,7.140544403,11.23992786,,8.510307,1.333851,0.962590404,1.440468884,4.771654283,7.140544403,33.64132,1.080653463
10/20/05,11.88302701,2.919634192,1.953038323,7.125334594,11.24245169,,8.510307,1.333851,0.964107838,1.44079233,4.767925808,7.125334594,33.64132,1.080653193
10/21/05,11.83335733,2.931889149,1.944874849,7.111522573,11.22230225,,8.510307,1.333851,0.960077979,1.43821005,4.747301148,7.111522573,33.64132,1.080653529
10/24/05,11.97473322,2.897274729,1.968110724,7.166612563,11.31555581,,8.510307,1.333851,0.971548255,1.450161092,4.801335502,7.166612563,33.64132,1.080653677
10/25/05,11.91102725,2.912770765,1.95764031,7.125404739,11.25916349,,8.510307,1.333851,0.966379587,1.442934054,4.772113921,7.125404739,33.64132,1.080653551
10/26/05,11.95353407,2.902412938,1.964626531,7.133638647,11.28404684,,8.510307,1.333851,0.969828301,1.446123014,4.784105212,7.133638647,33.64132,1.080652782
10/27/05,11.72515485,2.958945309,1.927091199,7.028892846,11.15378546,,8.510307,1.333851,0.951299167,1.429429184,4.677797255,7.028892846,33.64132,1.080652909
10/28/05,11.74266405,2.9545333,1.929968928,7.049880167,11.17231571,,8.510307,1.333851,0.952719744,1.431803953,4.690977429,7.049880167,33.64132,1.080652725
10/31/05,12.01098159,2.88853094,1.974068335,7.149551968,11.33936503,,8.510307,1.333851,0.974489201,1.453212396,4.7943172,7.149551968,33.64132,1.080653195
11/1/05,11.98312606,2.899009494,1.969490131,7.132078702,11.33550142,,8.510307,1.333851,0.972229193,1.452717249,4.773134706,7.132078702,33.64132,1.080653642
11/2/05,12.01268187,2.891876818,1.974347784,7.141641926,11.361594,,8.510307,1.333851,0.97462715,1.456061181,4.780319816,7.141641926,33.64132,1.080653257
11/3/05,12.1610759,2.856589046,1.998737129,7.186763081,11.45244511,,8.510307,1.333851,0.986666831,1.467704333,4.831314178,7.186763081,33.64132,1.080653265
11/4/05,12.13806795,2.863026633,1.994955651,7.183035338,11.43974349,,8.510307,1.333851,0.984800123,1.46607654,4.82502372,7.183035338,33.64132,1.080652795
11/7/05,12.16538085,2.856598758,1.99944467,7.196858679,11.46003951,,8.510307,1.333851,0.987016105,1.468677605,4.836606346,7.196858679,33.64132,1.080652839
11/8/05,12.16147384,2.857516472,1.998802532,7.190581007,11.45657439,,8.510307,1.333851,0.986699117,1.468233528,4.832296631,7.190581007,33.64132,1.080652975
11/9/05,12.13984058,2.862608582,1.995246991,7.188223665,11.45627895,,8.510307,1.333851,0.984943942,1.468195665,4.822243736,7.188223665,33.64132,1.080653339
11/10/05,12.15894152,2.858111602,1.998386332,7.163128244,11.48868569,,8.510307,1.333851,0.986493662,1.472348797,4.799393066,7.163128244,33.64132,1.080652859
11/11/05,12.3137072,2.84021719,2.023823175,7.209508208,11.58327177,,8.510307,1.333851,0.999050292,1.484470598,4.852006695,7.209508208,33.64132,1.080652851
11/14/05,12.33525293,2.835256243,2.02736433,7.234280275,11.59095923,,8.510307,1.333851,1.000798365,1.485455795,4.873962519,7.234280275,33.64132,1.080653172
11/15/05,12.34165157,2.833786278,2.028415981,7.237542189,11.59587747,,8.510307,1.333851,1.001317508,1.486086099,4.876620345,7.237542189,33.64132,1.080653376
11/16/05,12.2607828,2.852477157,2.015124769,7.195243838,11.54129625,,8.510307,1.333851,0.994756367,1.479091166,4.839130124,7.195243838,33.64132,1.080653399
11/17/05,12.30607944,2.841977662,2.022569511,7.218721397,11.5752639,,8.510307,1.333851,0.998431427,1.483444338,4.858556617,7.218721397,33.64132,1.080652545
11/18/05,12.38944259,2.822855234,2.036270689,7.242979603,11.62779452,,8.510307,1.333851,1.005194945,1.490176473,4.885734419,7.242979603,33.64132,1.080652761
11/21/05,12.46776009,2.805123174,2.049142451,7.276611625,11.67894095,,8.510307,1.333851,1.011548923,1.496730654,4.917817801,7.276611625,33.64132,1.080653124
11/22/05,12.46956701,2.804716694,2.049439428,7.280154831,11.68087189,,8.510307,1.333851,1.011695524,1.496978116,4.920112042,7.280154831,33.64132,1.080653201
11/23/05,12.54902769,2.796290578,2.062813231,7.311459475,11.75335319,,8.553506,1.329731,1.023502859,1.512489109,4.947671775,7.311459475,33.77642,1.080653326
11/24/05,12.50463617,2.826307908,2.055516139,7.29430127,11.71933674,,8.553506,1.329731,1.019882272,1.508111678,4.932876431,7.29430127,33.77642,1.08065318
11/25/05,12.52968773,2.820657054,2.059634123,7.309980323,11.73470795,,8.553506,1.329731,1.021925486,1.510089733,4.946894896,7.309980323,33.77642,1.080652984
11/28/05,12.4828019,2.831251538,2.051927015,7.261467463,11.69336676,,8.553506,1.329731,1.018101462,1.504769711,4.912984749,7.261467463,33.77642,1.080652981
11/29/05,12.52031492,2.823454313,2.059191952,7.28968492,11.73909777,,8.540458,1.331366,1.019744716,1.508980585,4.926251371,7.28968492,33.78933,1.080976443
11/30/05,12.46031,2.837051177,2.049323059,7.268481019,11.70061494,,8.540458,1.331366,1.014857483,1.504033881,4.904458898,7.268481019,33.78933,1.080976119
12/1/05,12.65720565,2.792917973,2.081706106,7.341653973,11.82949646,,8.540458,1.331366,1.030894084,1.520600717,4.977287963,7.341653973,33.78933,1.080976627
12/2/05,12.72270499,2.778539404,2.092478656,7.356222924,11.85863229,,8.540458,1.331366,1.036228823,1.524345928,5.0006564,7.356222924,33.78933,1.080976107
12/5/05,12.64947008,2.794625936,2.080433851,7.34257298,11.82686712,,8.540458,1.331366,1.030264043,1.520262733,4.975974719,7.34257298,33.78933,1.080976412
12/6/05,12.71251139,2.780767393,2.090802133,7.365242124,11.87214777,,8.540458,1.331366,1.035398582,1.526083251,4.997080759,7.365242124,33.78933,1.080976508
12/7/05,12.67094172,2.789890282,2.08396525,7.348958102,11.83062104,,8.540458,1.331366,1.032012848,1.520745274,4.987172614,7.348958102,33.78933,1.080976978
12/8/05,12.68916008,2.785884719,2.086961588,7.36432746,11.83257243,,8.540458,1.331366,1.033496683,1.520996112,5.003962824,7.36432746,33.78933,1.080976403
12/9/05,12.65453073,2.793508341,2.081266167,7.35562058,11.82315671,,8.540458,1.331366,1.030676219,1.519785786,4.988376177,7.35562058,33.78933,1.080976104
12/12/05,12.70249852,2.782959361,2.089155336,7.361127396,11.84844471,,8.540458,1.331366,1.034583062,1.523036385,5.000338662,7.361127396,33.78933,1.080976517
12/13/05,12.75408106,2.771703974,2.097639016,7.406305383,11.88206966,,8.540458,1.331366,1.038784316,1.527358642,5.037162626,7.406305383,33.78933,1.08097637
12/14/05,12.72075303,2.778965764,2.092157619,7.397191404,11.86555379,,8.540458,1.331366,1.03606984,1.52523564,5.024801885,7.397191404,33.78933,1.080976764
12/15/05,12.73224794,2.776456861,2.094048166,7.396745922,11.86414292,,8.540458,1.331366,1.037006069,1.525054282,5.029637636,7.396745922,33.78933,1.080976901
12/16/05,12.85681237,2.7495569,2.114535035,7.43541237,11.94493808,,8.540458,1.331366,1.047151494,1.535439947,5.070861409,7.43541237,33.78933,1.080976422
12/19/05,12.85973004,2.756859565,2.108296039,7.404056795,11.98522838,,8.505626,1.33214,1.044646419,1.532451082,5.047222393,7.404056795,34.04439,1.074470317
