date,UX2-UX5_ema_20,UX2-UX5_ema_60,UX5-UX8_ema_20,UX5-UX8_ema_60,CSI BARC-BASPCAAA_ema_20,CSI BARC-BASPCAAA_ema_60,UX2-UX5_signal_20_60,UX2-UX5_signal_20_80,UX2-UX5_signal_20_100,UX2-UX5_signal_30_60,UX2-UX5_signal_30_80,UX2-UX5_signal_30_100,UX2-UX5_signal_40_60,UX2-UX5_signal_40_80,UX2-UX5_signal_40_100,UX5-UX8_signal_20_60,UX5-UX8_signal_20_80,UX5-UX8_signal_20_100,UX5-UX8_signal_30_60,UX5-UX8_signal_30_80,UX5-UX8_signal_30_100,UX5-UX8_signal_40_60,UX5-UX8_signal_40_80,UX5-UX8_signal_40_100,CSI BARC-BASPCAAA_signal_20_60,CSI BARC-BASPCAAA_signal_20_80,CSI BARC-BASPCAAA_signal_20_100,CSI BARC-BASPCAAA_signal_30_60,CSI BARC-BASPCAAA_signal_30_80,CSI BARC-BASPCAAA_signal_30_100,CSI BARC-BASPCAAA_signal_40_60,CSI BARC-BASPCAAA_signal_40_80,CSI BARC-BASPCAAA_signal_40_100,Equi_weighted
2012-06-15,-0.6705131537552734,-1.1926430839371343,-0.25081673383310815,-0.40264177776209853,-1.0541345937187903,-0.8996431955786837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.1421612112997
2012-06-18,-0.7359281904650331,-1.2019606621545154,-0.30100715235172465,-0.4173510762729453,-1.0517910201011982,-0.9099513884616678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.3930596522966
2012-06-19,-0.8026515279089875,-1.2075512090849438,-0.33215982591500404,-0.4307813053480664,-1.0550511398365614,-0.9233954957006216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.5132594892925
2012-06-20,-0.8549835572767955,-1.1968359941349556,-0.3754274280862252,-0.43973479139814686,-1.0652839711767383,-0.9356807631775691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.1956084227318
2012-06-21,-0.8693748653529428,-1.1716785329480264,-0.4083108057363534,-0.4435719997053242,-1.0586477132100929,-0.94310751665232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.8949507092773
2012-06-22,-0.9125487895813842,-1.157236286711086,-0.48965389781824925,-0.4646766453947999,-1.0671982763594248,-0.9554241041228355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.749395710504
2012-06-25,-0.9531061123414352,-1.146055192850228,-0.5311907959026219,-0.46851385370197723,-1.0623603050795447,-0.960392238102519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0665886913282
2012-06-26,-0.9753472248227532,-1.1344082200785015,-0.5709969899001452,-0.4710719925734289,-1.0584852873158044,-0.9689934913360598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.7239580002815
2012-06-27,-1.0211377505195849,-1.121829489485037,-0.6194567043319132,-0.46979292313770327,-1.0612117219699326,-0.9722351106703221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.1166886214526
2012-06-28,-1.0669282762164167,-1.1064554854263584,-0.6765699391979251,-0.47235106200915455,-1.0519302422963026,-0.9770779646757337,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.088209407965
2012-06-29,-1.1362682151287622,-1.0994673017633223,-0.7509902149324258,-0.47810687446992073,-1.0664209524367574,-0.9835690333426486,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.02294846768
2012-07-02,-1.2003749511043265,-1.103194333050275,-0.8306026029274727,-0.48322315221282386,-1.0440989938216771,-0.9895354921173042,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.106060799836
2012-07-03,-1.2500903790037439,-1.1064554854263584,-0.9015614704882755,-0.49281617298076713,-1.0400963557124245,-0.9996792550340569,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.001410299488
2012-07-04,-1.2749480929534527,-1.1148413058220015,-0.9569440012674387,-0.5043277979022992,-1.0305132279494023,-1.0084605982306136,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.857123756396
2012-07-05,-1.2906477017637947,-1.1162389425546086,-1.0019423075255087,-0.5126417492345171,-1.0225311554300807,-1.0081199933005645,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.197088481469
2012-07-06,-1.3011141076373565,-1.1101825167133108,-1.034825685175637,-0.5171184922595574,-1.010500037403138,-1.0081787182885038,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.8090084769117
2012-07-09,-1.3181220171818941,-1.1092507588915725,-1.079823991433707,-0.5241533741560496,-1.010813287342123,-1.011236332660555,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.8654030166222
2012-07-10,-1.3089639120425278,-1.1031943330502747,-1.1196301854312307,-0.5286301171810897,-0.9878880325482571,-1.011909712522261,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0094430770341
2012-07-11,-1.3207386186502847,-1.0929449970111556,-1.1611670835156032,-0.5324673254882669,-0.9838157833414519,-1.0121798474667825,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.2797659809721
2012-07-12,-1.3181220171818946,-1.0948085126546319,-1.1923197570788824,-0.5554905753313315,-0.9692090547050768,-1.012520452396831,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.7487969436147
2012-07-13,-1.3325133252580417,-1.104126090872013,-1.2061653897736728,-0.5785138251743961,-0.9645799167178538,-1.0128336523325088,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.9538705338093
2012-07-16,-1.3181220171818946,-1.1134436690893939,-1.2113575020342195,-0.6008975402995975,-0.9541266502354273,-1.0092044480778462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.8080690523552
2012-07-17,-1.3141971149793088,-1.1250906418611204,-1.221741726555313,-0.6245603248605249,-0.9350416076565261,-1.0078890083480012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1077.2037237487225
2012-07-18,-1.3011141076373565,-1.1199659738415606,-1.2286645429027083,-0.6450254358321377,-0.9141582783908587,-1.000951629772746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1089.0174526014969
2012-07-19,-1.323355220118675,-1.1176365792872154,-1.2425101755974994,-0.662292873214436,-0.908856233127297,-0.9974007255020033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1106.2189208011616
2012-07-20,-1.3207386186502847,-1.108784879980703,-1.2078960938605225,-0.6821184494681857,-0.8875436354267244,-0.9924795715126711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1091.442749165505
2012-07-23,-1.310272212776723,-1.0971379072089766,-1.2078960938605225,-0.6981068174147583,-0.8797239888016916,-0.9859571828521888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1059.1756084459848
2012-07-24,-1.284106198092819,-1.0826956609720357,-1.2061653897736737,-0.7140951853613309,-0.8633653808769192,-0.9787261793372363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1057.3328016128341
2012-07-25,-1.276256393687648,-1.0719804460220475,-1.2096267979473714,-0.7300835533079035,-0.8426792830543164,-0.9700975211093227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1056.8607640265507
2012-07-26,-1.2788729951560387,-1.068253414735095,-1.2182803183816158,-0.7499091295616535,-0.8180485563704212,-0.9578474886251395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1083.9552564175603
2012-07-27,-1.2788729951560387,-1.0715145671111783,-1.2148189102079179,-0.7710137752511291,-0.7914919226542477,-0.9527188396784213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1096.5247104700495
2012-07-30,-1.2487820782695493,-1.0691851725568329,-1.2165496142947665,-0.7933974903763307,-0.7785558603591259,-0.9431192616499076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1114.0621857200492
2012-07-31,-1.21869116138306,-1.0640605045372735,-1.209626797947371,-0.8157812055015321,-0.7471960609118492,-0.9347803133624953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1102.4530839982747
2012-08-01,-1.2016832518385223,-1.0668557780024879,-1.199242573426278,-0.8368858511910079,-0.7230526119108193,-0.9274201148740755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1105.0981221972768
2012-08-02,-1.205608154041108,-1.0691851725568329,-1.2027039815999754,-0.8599091010340723,-0.6926441641300889,-0.9147746674710983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1089.8743287125583
2012-08-03,-1.2213077628514504,-1.0775709929524762,-1.2130882061210684,-0.8835718855949997,-0.6781650558392263,-0.9088395286900114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1114.7853566034687
2012-08-06,-1.246165476801159,-1.0934108759220245,-1.2234724306421616,-0.9065951354380639,-0.6545088845210616,-0.9012835802417933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1124.8957971215011
2012-08-07,-1.2697148900166726,-1.10552372760462,-1.2425101755974988,-0.9321765241525798,-0.640644674258577,-0.8943931816568899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1134.4446756834373
2012-08-08,-1.2945726039663814,-1.1241588840393821,-1.2632786246396848,-0.9583974475849587,-0.6197497431433178,-0.8875458480631415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1135.591052678697
2012-08-09,-1.3220469193844802,-1.1525774976023946,-1.2875084818555684,-0.9878160446066518,-0.6094821062543648,-0.8866453982480691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1141.2555037140985
2012-08-10,-1.3298967237896513,-1.1847231424523599,-1.3100076349846037,-1.0191532457819337,-0.5901186192852547,-0.8778914600458845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1138.7755624048805
2012-08-13,-1.3390548289290174,-1.206153572352337,-1.3394296044610337,-1.0504904469572163,-0.5721589561167808,-0.8675127971773732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1132.9657796003028
2012-08-14,-1.335129926726432,-1.2271181233414443,-1.3636594616769173,-1.0747927662360066,-0.5514380527454014,-0.8551805497100738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1139.9870480327313
2012-08-15,-1.3652208436129216,-1.2518097056175046,-1.3913507270664993,-1.103571828539837,-0.5473890072377811,-0.8502202457287826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1140.0881989440777
2012-08-16,-1.3900785575626304,-1.2737060144283503,-1.4242341047166274,-1.1329904255615306,-0.5412632306531852,-0.8441245919806604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1146.5037245625801
2012-08-17,-1.4332524817910715,-1.3035222647239701,-1.460578890540453,-1.1636880920189498,-0.5388268422388575,-0.8389959430339423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1157.7628673841791
2012-08-20,-1.4947426162982453,-1.3361337884848041,-1.5038464927116741,-1.195025293194232,-0.5352302688653259,-0.8335110291603907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1150.2044527328767
2012-08-21,-1.566699156678981,-1.3603594918499955,-1.5523062071434421,-1.2270020290873769,-0.5454631002055029,-0.830136299853467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1155.8607651892046
2012-08-22,-1.6098730809074222,-1.3892439843238773,-1.552306207143442,-1.2461880706232638,-0.5523778025623566,-0.8264092206189052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1141.3136364217692
2012-08-23,-1.642580599262302,-1.4181284767977589,-1.5436526867091975,-1.2672927163127397,-0.5614736526425138,-0.8180350373387301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1133.316901154632
2012-08-24,-1.6726715161487915,-1.4535352740238074,-1.5436526867091975,-1.2935136397451183,-0.5592925049192102,-0.8132274183260814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1132.2135423630482
2012-08-27,-1.7053790345036712,-1.4772950984781295,-1.5453833907960466,-1.3242113062025371,-0.5572505793910119,-0.8006406959110444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1137.0408824079964
2012-08-28,-1.7407031543269413,-1.49686201273463,-1.5436526867091978,-1.3472345560456014,-0.5552550612611811,-0.7880343985000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1127.9431136575822
2012-08-29,-1.7577110638714788,-1.5057137120411421,-1.5488447989697443,-1.3657810628636253,-0.5494309327659789,-0.7746881662409721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1130.7206944300726
2012-08-30,-1.761635966074064,-1.5140995324367852,-1.541921982622349,-1.3811298960923348,-0.5685391790440644,-0.7681814375772736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1122.5042175279414
2012-08-31,-1.7642525675424543,-1.5243488684759048,-1.529807054014407,-1.3926415210138672,-0.5634227633739755,-0.757509149769065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1130.9090444029248
2012-09-03,-1.7577110638714788,-1.5369275990693692,-1.517692125406465,-1.4086298889604394,-0.5672629755889407,-0.7509280361206427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1140.0405301237877
2012-09-04,-1.7760272741502114,-1.5485745718410957,-1.5055771967985234,-1.4258973263427381,-0.5667060868085229,-0.738325653708822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1131.2113344828108
2012-09-05,-1.7799521763527972,-1.5630168180780366,-1.4917315641037325,-1.4438042984428994,-0.5609747731100561,-0.7279665658362905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1133.5808236474556
2012-09-06,-1.8008849880999198,-1.5793225799584538,-1.4830780436694886,-1.461071735825198,-0.5574014034357087,-0.7183669878077781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1157.9872596357873
2012-09-07,-1.828359303518019,-1.5970259785714782,-1.4830780436694886,-1.4745019649003193,-0.5596869678053401,-0.7110420243121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1164.6202015809772
2012-09-10,-1.83620910792319,-1.5979577363932158,-1.4796166354957905,-1.4860135898218512,-0.566300022072802,-0.7036857408228968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1165.7456508014757
2012-09-11,-1.8519087167335324,-1.6007530098584306,-1.4761552273220933,-1.4975252147433835,-0.5628890782927432,-0.6891023688179165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1166.1467664844013
2012-09-12,-1.8663000248096795,-1.6119341037192878,-1.479616635495791,-1.5115949785363674,-0.5658707536378975,-0.6816951903391448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1174.013284486357
2012-09-13,-1.8780747314174357,-1.632898654708396,-1.4951929722774309,-1.5346182283794316,-0.5508811639649849,-0.6727807371699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1169.4312644677775
2012-09-14,-1.8623751226070937,-1.6417503540149079,-1.4986543804511283,-1.5365368325330204,-0.5510899972576412,-0.6648372038013058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1187.2896322641177
2012-09-17,-1.8466755137967512,-1.6543290846083725,-1.4986543804511283,-1.5525252004795926,-0.5492220994733238,-0.6603545297219232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1182.5843709052774
2012-09-18,-1.8375174086573853,-1.6673736941127058,-1.5003850845379776,-1.5704321725797539,-0.5383163608568087,-0.6546073109022417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1174.5434547803106
2012-09-19,-1.8401340101257753,-1.6808841825279086,-1.5211535335801634,-1.5793856586298345,-0.532387815715278,-0.6479596422674883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1176.6711118810467
2012-09-20,-1.8335925064547995,-1.6911335185670275,-1.5419219826223496,-1.5870600752441892,-0.5285127979515375,-0.6414098486126341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1175.2875534384916
2012-09-21,-1.8283593035180186,-1.69998521787354,-1.5540369112302916,-1.5902577488335041,-0.523895261813907,-0.6301542259242262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1181.7007537486877
2012-09-24,-1.8335925064547995,-1.7027804913387543,-1.5644211357513844,-1.5953740265764076,-0.5227350768547037,-0.6247084620426349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1174.4318399815838
2012-09-25,-1.8270510027838236,-1.7023146124278856,-1.5817281766198732,-1.5985717001657218,-0.5279791128703052,-0.6152224189908047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1178.7522628156462
