date,Value_ema_20,Value_ema_60,Quality_ema_20,Quality_ema_60,Carry_ema_20,Carry_ema_60,Profitability_ema_20,Profitability_ema_60,Size_ema_20,Size_ema_60,Momentum_ema_20,Momentum_ema_60,UX2-UX5_ema_20,UX2-UX5_ema_60,UX5-UX8_ema_20,UX5-UX8_ema_60,CSI BARC-BASPCAAA_ema_20,CSI BARC-BASPCAAA_ema_60,SGEPVBE-SGEPLBE_ema_20,SGEPVBE-SGEPLBE_ema_60,UVOLNYE-DVOLNYE_ema_20,UVOLNYE-DVOLNYE_ema_60,MRI CITI Index_ema_20,MRI CITI Index_ema_60,MRIST Index_ema_20,MRIST Index_ema_60,CESIG10 Index_ema_20,CESIG10 Index_ema_60,CESIUSD Index_ema_20,CESIUSD Index_ema_60,UX2-UX5_signal_20_60,UX2-UX5_signal_20_80,UX2-UX5_signal_20_100,UX2-UX5_signal_30_60,UX2-UX5_signal_30_80,UX2-UX5_signal_30_100,UX2-UX5_signal_40_60,UX2-UX5_signal_40_80,UX2-UX5_signal_40_100,UX5-UX8_signal_20_60,UX5-UX8_signal_20_80,UX5-UX8_signal_20_100,UX5-UX8_signal_30_60,UX5-UX8_signal_30_80,UX5-UX8_signal_30_100,UX5-UX8_signal_40_60,UX5-UX8_signal_40_80,UX5-UX8_signal_40_100,CSI BARC-BASPCAAA_signal_20_60,CSI BARC-BASPCAAA_signal_20_80,CSI BARC-BASPCAAA_signal_20_100,CSI BARC-BASPCAAA_signal_30_60,CSI BARC-BASPCAAA_signal_30_80,CSI BARC-BASPCAAA_signal_30_100,CSI BARC-BASPCAAA_signal_40_60,CSI BARC-BASPCAAA_signal_40_80,CSI BARC-BASPCAAA_signal_40_100,MRI CITI Index_signal_20_60,MRI CITI Index_signal_20_80,MRI CITI Index_signal_20_100,MRI CITI Index_signal_30_60,MRI CITI Index_signal_30_80,MRI CITI Index_signal_30_100,MRI CITI Index_signal_40_60,MRI CITI Index_signal_40_80,MRI CITI Index_signal_40_100,MRIST Index_signal_20_60,MRIST Index_signal_20_80,MRIST Index_signal_20_100,MRIST Index_signal_30_60,MRIST Index_signal_30_80,MRIST Index_signal_30_100,MRIST Index_signal_40_60,MRIST Index_signal_40_80,MRIST Index_signal_40_100,CESIG10 Index_signal_20_60,CESIG10 Index_signal_20_80,CESIG10 Index_signal_20_100,CESIG10 Index_signal_30_60,CESIG10 Index_signal_30_80,CESIG10 Index_signal_30_100,CESIG10 Index_signal_40_60,CESIG10 Index_signal_40_80,CESIG10 Index_signal_40_100,CESIUSD Index_signal_20_60,CESIUSD Index_signal_20_80,CESIUSD Index_signal_20_100,CESIUSD Index_signal_30_60,CESIUSD Index_signal_30_80,CESIUSD Index_signal_30_100,CESIUSD Index_signal_40_60,CESIUSD Index_signal_40_80,CESIUSD Index_signal_40_100,Equi_weighted
2014-03-07,-5.5729593870068215e-05,-9.34396780244001e-06,-0.000501096506069862,-0.00038149916667561205,0.00012650843444840198,0.0001087570581125256,-0.00010329246430954883,-0.00013055950273816683,0.0005065869593300896,0.00023143946144942937,0.00019823901937488541,0.00031404997823367825,-0.30811385038320416,-0.3433458294228389,-0.16255082540381663,-0.26258367455012227,-0.42707782696835805,-0.35207574803381686,-0.3420327491968201,-0.32329099846409604,0.9927990093771454,0.38773112702294016,-0.42231169846308625,-0.5141430032002733,-0.9684539694173407,-0.0003722618042794027,-0.045146287400764734,0.6384934974040348,-0.075009699870654,0.9276943805188715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1548.303757648785
2014-03-10,1.78868011270794e-05,1.442173676214882e-05,-0.0004929052565608869,-0.0003807620391625245,0.00030221025198146013,0.00016762018689580983,-0.00020083557334594378,-0.00016261942177648832,0.0003187702893271482,0.00017341969641312635,0.0002450729196328995,0.0003277310956720364,-0.3120387525857898,-0.33915291922501745,-0.15562800905642124,-0.2574673968072191,-0.4168565974777734,-0.34733076900830306,-0.3424569565983305,-0.3228162936867859,0.9275699408664289,0.4832944147979651,-0.4398871137433978,-0.5170518706181295,-1.0081559760093979,-0.03475042250470969,-0.09608034493688385,0.6233998609025916,-0.14464583349063698,0.8963857918804501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.620762843405
2014-03-11,1.0446968239114312e-05,1.199954353890929e-05,-0.0005263046312435439,-0.0003937642176800496,0.00024044160594774644,0.0001492738059693327,-0.0001689812708163608,-0.0001526382567927849,0.0003210675583532504,0.0001766079626370608,0.0003010173521671233,0.00034500160358279214,-0.3120387525857899,-0.3344941301163269,-0.14524378453532805,-0.2523511190643161,-0.4075519141049592,-0.3438738247182634,-0.3429143052030837,-0.3223695785779491,0.566931802256212,0.43480357161745115,-0.45212316235627276,-0.5188600854994997,-1.0057181334993597,-0.05907958238501464,-0.15039813356805984,0.607852767510547,-0.2181231061537151,0.8652678186979704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.65928903381
2014-03-12,6.509578677063829e-05,3.0189940127754113e-05,-0.0005270549717731555,-0.0003962233380826451,0.00040453550954927075,0.0002054912371694813,-0.00022122891692489782,-0.00017032652239602357,0.00022022446173465372,0.0001454012570261316,0.00026029122129070696,0.0003306931557670588,-0.3081138503832044,-0.33076709882937433,-0.13485956001423502,-0.24851391075713866,-0.39735388831355883,-0.3410080453068151,-0.34485472265296085,-0.3218260192161943,0.5763541445472298,0.4387014186713433,-0.45501531930113404,-0.5198035019593449,-0.943379017885515,-0.06930488146514274,-0.20044173555284817,0.5920465558953016,-0.29246773279426636,0.833720960739622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.037194767208
2014-03-13,-8.574006982507934e-05,-1.9506914626770564e-05,-0.00045299226639653075,-0.00037371629685194527,0.00036525987251797957,0.00019571676269871402,-0.00016897400369393251,-0.00015375659122784965,0.00038656295933878285,0.00020209447630598358,0.00016579261391187064,0.0002980202543995074,-0.29503084304125254,-0.32471067298807643,-0.12620603957999083,-0.24467670244996134,-0.3913557320744749,-0.33845546583104336,-0.34530544301706545,-0.32197828301269,0.18716692849565628,0.22271259633111634,-0.45301305680084564,-0.512885114587146,-0.8545718978769656,-0.02188064952454934,-0.24122459980379674,0.5750095327198528,-0.35838663508222185,0.8025076798291716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.4731726274108
2014-03-14,-0.0001301330859040663,-3.540847257307143e-05,-0.0002422707614712357,-0.00030479706136925635,0.0003503108500778338,0.0001935594737156532,-3.897712949765354e-05,-0.00011067792337019119,0.00032673482681331504,0.00018522624018137422,-9.615967826198909e-05,0.00020849902966675986,-0.2675565276231534,-0.3149272158598263,-0.11409111097204883,-0.23956042470705802,-0.3865409644937798,-0.33542134145416824,-0.34780594680174937,-0.32243059605522123,0.07373211665402961,0.23426560451603287,-0.44366916513283194,-0.505573637023345,-0.748699880298146,0.00967673901584593,-0.28592546848060063,0.5537618384173918,-0.4233142756816366,0.7653853197845286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.9982661604652
2014-03-17,-0.0001152847001953326,-3.203775422567677e-05,-0.0003515018370408892,-0.00034016531489417396,0.00026747150725996523,0.00016855888238239994,-6.28972422544503e-05,-0.00011745628105791451,0.00041980942543473393,0.0002186095828323797,1.7135949840480718e-05,0.0002411865939021041,-0.24924031734442062,-0.3102684267511356,-0.10543759053780462,-0.23508368168201788,-0.38205104870166134,-0.33474013159406923,-0.34759715722131845,-0.32248041766510405,0.1198212258775635,0.16728434073783507,-0.44834111096683904,-0.49763321515298053,-0.6999430300973737,0.049696444036346835,-0.33240724826006596,0.5308946552199262,-0.48948099339172724,0.7273098824601776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.8810825229434
2014-03-18,-2.5405761795928532e-05,-3.465557192036229e-06,-0.00039162163200641675,-0.0003537275219184618,0.00026233040012168954,0.00016849372375093413,-0.00012238807450926895,-0.00013637724116279638,0.0003466362229546803,0.00019757184604906765,9.843582330363709e-05,0.00026455237432212927,-0.23354070853407818,-0.304677879820707,-0.09332266192986247,-0.22996740393911455,-0.3791737900028362,-0.33858074580531383,-0.3459815235632225,-0.32224194568971004,0.2360212336911899,0.27771055963914426,-0.4616895276354298,-0.4922085705088702,-0.6995947668816539,0.07755156911669556,-0.35644954814599633,0.508804826692063,-0.5309900765993684,0.6927131772067622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.649159639711
2014-03-19,-3.028829522806409e-05,-5.458738412812963e-06,-0.00040064282520513474,-0.00035736615481950045,0.0001892218301911538,0.00014568814504693474,2.6034633799702474e-05,-8.666985228224693e-05,0.0002688969505316547,0.00017414316152315255,7.972530865618317e-05,0.00025554692692266975,-0.22569090412890697,-0.29722381724680197,-0.09159195784301373,-0.22485112619621125,-0.3696718751869574,-0.3416735951701284,-0.34393671132312986,-0.32188927586694416,0.23211827931789294,0.08990570926734698,-0.47459299708173447,-0.49047897366582066,-0.6849677118214219,0.07208632305662654,-0.3769300258266037,0.48490117060179444,-0.5691536516081847,0.6537323164666881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.19845334155
2014-03-20,7.042072934661391e-05,2.7697110498492324e-05,-0.0003758113057206984,-0.00034981025949778224,0.00010513262519103014,0.00011838397146596372,-2.9810624137824117e-05,-0.0001034065301600567,0.00013859901400971601,0.00013228974583264787,0.00018556260332441537,0.0002878956648409725,-0.21653279898954073,-0.289769754672897,-0.08466914149561841,-0.21781624429971927,-0.3580468218957358,-0.34509530446740455,-0.34070875812726226,-0.3212276001042311,0.16175988666307425,0.06496021352821649,-0.4832694679163184,-0.48308887806369893,-0.6344695455420508,0.09271321947688495,-0.39153349686842803,0.461710089625328,-0.6014935641968244,0.6168005718779871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.519218254525
2014-03-21,0.00014087420723947006,5.189366344357983e-05,-0.0002048597868579943,-0.00029325977064726256,0.00021103392389127757,0.00015346354859479744,2.7400479794737667e-05,-8.310956374883214e-05,-6.722358710121757e-06,8.395444272898622e-05,-9.505043298871446e-05,0.0001926524350446529,-0.20475809238178388,-0.280918055366385,-0.07601562106137412,-0.21014182768536466,-0.35092328624622515,-0.3476948639335268,-0.3394742483064607,-0.32088108800852955,0.17318361036518026,-0.00528652769439762,-0.48905378180604125,-0.4745195118867707,-0.5878022746355971,0.11686608109718771,-0.4015065990433324,0.43910202465106324,-0.6323465842526532,0.5798688272892859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.069077638759
2014-03-24,0.00018365018664515725,6.763533230874047e-05,-0.00015851826846478983,-0.0002763392647863732,0.0004020663674400468,0.00021810053603266212,0.00010124457545598575,-5.665303113602317e-05,-0.0001227638221432478,4.37626748939589e-05,-0.0003201910763233534,0.00011281050613255012,-0.19167508503983202,-0.2716004771490038,-0.06390069245343229,-0.20310694578887267,-0.34045841791420756,-0.3497698135073893,-0.3384866404498194,-0.3210215961442664,-0.004092218251296797,-0.09077957124044646,-0.48438183597203444,-0.4638274586751908,-0.49655731211700943,0.14348711835752112,-0.4177128900775522,0.412153729438186,-0.6596062806875219,0.5402208124534159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.427145396472
2014-03-25,0.00023332068001077793,8.612574433622106e-05,-9.170090277827353e-05,-0.0002521031262855079,0.0002859403988605718,0.0001824579770296267,8.32947911005451e-05,-6.0004665811303243e-05,-0.00014399480381523133,3.3910239386010904e-05,-0.00031960541398266026,0.0001057890338718494,-0.1838252806346608,-0.2655440513077061,-0.050055059758641565,-0.19543252917451787,-0.33167581777303456,-0.351879998074016,-0.33621646802767435,-0.32135411340573133,0.10323506942597262,-0.04747382494068829,-0.4897212026394707,-0.46374884063687016,-0.48645767886113517,0.11880536195721178,-0.4296449944653842,0.38475197733470745,-0.6807944992800792,0.5011922978493564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.5482359217517
2014-03-26,0.0002599462019112435,9.745416723095225e-05,-0.00013954444522170268,-0.00026537760337486376,0.00015970166128942613,0.0001421031048697604,7.071416884169062e-05,-6.18098822823906e-05,-1.852366315133389e-05,7.27688688872895e-05,-0.00029367751177095255,0.0001073417604781768,-0.1720505740269041,-0.25762410982293205,-0.03794013115069981,-0.18711857784230007,-0.3239257822455542,-0.3549924224348104,-0.33328181448050714,-0.32125335059922683,-0.12735835536063567,-0.15017671759647758,-0.49572799014033675,-0.460368264989091,-0.43979040795468144,0.13273292449738644,-0.44496082994827313,0.357026327452228,-0.7054521337825286,0.4623543987012384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.4387901755224
2014-03-27,0.0001918498913426844,7.746359761943734e-05,-0.00012986711457535017,-0.00026005460719019354,0.00019869680887823674,0.0001553947966730251,9.262379642038573e-05,-5.229793890409083e-05,-4.025289727634717e-05,6.400424864497465e-05,-0.0002668808229755833,0.00010959033553914772,-0.1602758674191475,-0.25249944180337247,-0.025825202542757816,-0.17944416122794526,-0.3142962470841633,-0.35688336704646295,-0.3310149561786863,-0.32081335301082375,-0.24735842024919805,-0.07306838613659496,-0.4972853054183389,-0.45808834187779823,-0.35829681547624753,0.1498338557176005,-0.45671484322583916,0.32930067756974857,-0.7275077063525587,0.4221821913615287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.7426191094871
2014-03-28,0.00023339399657194783,9.321807092457932e-05,-9.962556252061477e-05,-0.0002478042982950343,0.00024016885034385758,0.00016994051069831896,-1.0478341124472604e-05,-8.424995583030245e-05,-4.261093977930241e-05,6.148061537863419e-05,-0.0002650580569892779,0.00010392340489267062,-0.14980946154558583,-0.24644301596207474,-0.01371027393481583,-0.17240927933145347,-0.3045854989756282,-0.35785037184786644,-0.33014831371388226,-0.3204024646776331,-0.1604439874252355,-0.004478621400718204,-0.4943931484734776,-0.4540788219234559,-0.2701862218991385,0.18773798161807512,-0.47220876981899423,0.30189892546627,-0.74745684783444,0.38267713811761495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.2272709503693
2014-03-31,0.00020276126567065632,8.534342605160492e-05,-0.0002103289893906062,-0.00028223579498879125,0.00010833122580737122,0.00012716510818024896,-4.476638470631941e-05,-9.444977677915427e-05,0.00019349013991850147,0.00013844611602527017,-0.00017725324164901928,0.0001270419856413911,-0.15504266448236662,-0.24225010576425315,-0.008518161674269163,-0.1653743974349615,-0.29458470462729236,-0.3590366166042454,-0.32759146988368526,-0.31985946510924756,0.16484284802551008,0.11810131075699981,-0.5230922443109483,-0.4526636972336878,-0.324167020335708,0.1956714033181742,-0.4926892474996015,0.2728129049119866,-0.7688928818491324,0.3437439312415262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.419591466934
2014-04-01,0.00019566257640739847,8.49341602908365e-05,-0.0003673698353035241,-0.000333384296866461,6.294232830199192e-05,0.00011172157763890783,-0.00014188520706274194,-0.00012599466103008133,0.0002661512298901409,0.00016358387974737062,8.15177262426756e-05,0.00020822738781711621,-0.1471928600771955,-0.23898895338816972,-0.006787457587420351,-0.15961858497419534,-0.28007079078765384,-0.3581557417851521,-0.3239459375269559,-0.31977941465741355,0.03335361443644686,0.15774456387791477,-0.5495666040369871,-0.45793110580115737,-0.331132284650104,0.16693478693781452,-0.5151287273931366,0.23971055189809176,-0.7879746693535404,0.2984251065913911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.6294688334297
2014-04-02,0.00017022982975102856,7.83020516739892e-05,-0.0004047764749768771,-0.0003464196023981964,-5.186177262898121e-05,7.264055650630135e-05,-9.329877540988735e-05,-0.00011006402624634074,0.0003212021746145025,0.00018364365049120408,0.00013801207510973342,0.00022494700974656155,-0.13934305567202418,-0.23572780101208618,-0.003326049413722728,-0.1545023072312922,-0.26388621060676126,-0.3579873968197265,-0.3199623648971481,-0.31989081353793797,0.10170937083507545,0.21813781902702228,-0.5631374943167212,-0.4611544453722956,-0.29491291021524435,0.15001015397760267,-0.5331159295300179,0.20628430110519597,-0.7940461471958522,0.2525820894374164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.221322087138
2014-04-03,0.00012746063960506393,6.557778459328493e-05,-0.000368917988683586,-0.000335439388176744,-7.569469598493379e-05,6.26212099020624e-05,-0.00012612695815978638,-0.00012072733298236622,0.0002365371413250533,0.00015771461479677587,0.0002725826735126968,0.00026835496030360237,-0.13149325126685307,-0.23200076972513375,-0.0015953453268738398,-0.1493860294883889,-0.24535805680827782,-0.3552116623897852,-0.3179523509204606,-0.3204590038079495,-0.031367338334520024,0.19376740886956106,-0.5740387012627373,-0.46304127829198627,-0.250683481818829,0.12814916973732837,-0.5623228716136667,0.16897127696428899,-0.811145411323179,0.20221195520482668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.7665824275134
2014-04-04,0.00014335120844277297,7.190602178938429e-05,-0.00044112681170276063,-0.00036006697252491637,-9.67240251773499e-05,5.330616840647372e-05,-0.00014755813113511682,-0.0001279610510604334,0.000380861833391911,0.00020713655426119994,0.0002458403505374213,0.0002595113145319954,-0.1223351461274868,-0.22501258606209776,0.00013535875997504866,-0.14363021702762274,-0.2322595686188674,-0.35202093804507084,-0.31517843220902203,-0.32125670935944367,-0.1269934850156028,0.04687653831390369,-0.5769308582075986,-0.4608399732190136,-0.2019266316180567,0.11810016891720244,-0.5888584470433231,0.1321764892697835,-0.8267577829176946,0.1501262818687618,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.5473069148927
2014-04-07,0.00015430728396194276,7.674880007333071e-05,-0.00036154292748877325,-0.00033489000843988455,0.00013272119236201518,0.00012728740435986532,-0.0001867594035067187,-0.00014135475985221213,0.00041260485130670976,0.00022061298155164475,-1.9061288346936212e-05,0.00017098291883729965,-0.11317704098812055,-0.21755852348819288,0.001866062846823937,-0.13659533513113079,-0.21684071051104964,-0.3483799887928212,-0.3144310980758926,-0.323190795450961,-0.27726263387413097,0.037113958250353574,-0.5718139651513054,-0.4592676124526047,-0.13749793670989313,0.10575929071704807,-0.6148597491421811,0.09531692201947789,-0.8444765856003592,0.09675395420509061,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.2638080543056
