date,MRI CITI Index_ema_20,MRI CITI Index_ema_60,MRIST Index_ema_20,MRIST Index_ema_60,CESIG10 Index_ema_20,CESIG10 Index_ema_60,CESIUSD Index_ema_20,CESIUSD Index_ema_60,MRI CITI Index_signal_20_60,MRI CITI Index_signal_20_80,MRI CITI Index_signal_20_100,MRI CITI Index_signal_30_60,MRI CITI Index_signal_30_80,MRI CITI Index_signal_30_100,MRI CITI Index_signal_40_60,MRI CITI Index_signal_40_80,MRI CITI Index_signal_40_100,MRIST Index_signal_20_60,MRIST Index_signal_20_80,MRIST Index_signal_20_100,MRIST Index_signal_30_60,MRIST Index_signal_30_80,MRIST Index_signal_30_100,MRIST Index_signal_40_60,MRIST Index_signal_40_80,MRIST Index_signal_40_100,CESIG10 Index_signal_20_60,CESIG10 Index_signal_20_80,CESIG10 Index_signal_20_100,CESIG10 Index_signal_30_60,CESIG10 Index_signal_30_80,CESIG10 Index_signal_30_100,CESIG10 Index_signal_40_60,CESIG10 Index_signal_40_80,CESIG10 Index_signal_40_100,CESIUSD Index_signal_20_60,CESIUSD Index_signal_20_80,CESIUSD Index_signal_20_100,CESIUSD Index_signal_30_60,CESIUSD Index_signal_30_80,CESIUSD Index_signal_30_100,CESIUSD Index_signal_40_60,CESIUSD Index_signal_40_80,CESIUSD Index_signal_40_100,Equi_weighted
2016-11-09,0.09093492244423,0.019359004842242643,0.10733110394112647,0.3095600792795892,0.2909116376714617,0.19067242815735147,-0.30721275041130797,-0.13312828566057852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3285.625495617137
2016-11-10,0.06312572105133221,0.020852747570330864,0.05404683193599725,0.3314210635198623,0.2953639154281155,0.18730389125574184,-0.3088235506551866,-0.13941859570665405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276.7590389849765
2016-11-11,0.046885147437879644,0.023368524796584973,0.048474620484481035,0.3605102764202269,0.3028437420592939,0.18542528413753637,-0.3072127504113079,-0.14461286688106492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262.8667566814543
2016-11-14,0.03353673076928864,0.026513246329402804,0.026534037894133614,0.34111746781998387,0.31673484866005364,0.18561962280493696,-0.30299988823501006,-0.1485204837278694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3265.650785486187
2016-11-15,0.010844422432683985,0.02517673967795545,0.012603509265341145,0.3282476948398229,0.3398866929946532,0.18471270902373435,-0.2850332701302102,-0.1543819089980762,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282.618573051287
2016-11-16,0.006172476598676912,0.02525535771627588,0.04464372511156286,0.3167883079396789,0.368025088416705,0.18328755879613026,-0.2612429896052338,-0.1613393731399476,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276.4204119248157
2016-11-17,0.006172476598676912,0.024783649486353285,0.09653494425381302,0.31097046535960665,0.4086298615573874,0.18723911169994156,-0.2214686143525388,-0.16319787383537898,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3297.483872350457
2016-11-18,0.009509580765824787,0.02517673967795545,0.15713274378905845,0.3141438340396461,0.4513717280212636,0.1915145623827538,-0.18318113163265493,-0.16472279748291246,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294.052594354787
2016-11-21,0.012624211321829256,0.023054052643303503,0.21424791116710581,0.29986367497946764,0.4727426612532016,0.19630824951196754,-0.15802786628593513,-0.1671054906821835,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.654943312116
2016-11-22,0.004615161320674554,0.018179734267435892,0.22852670301161807,0.267953689919068,0.493401230044075,0.2030453233151868,-0.13460930889416148,-0.17010768411326502,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315.4396793758974
2016-11-23,-0.007843360903343321,0.01267647158500508,0.20693438363698963,0.22123465101848272,0.5238548098995868,0.21502954113822115,-0.1105712129470499,-0.17249037731253605,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.4699629224806
2016-11-24,-0.027643512295086915,0.006780118710971581,0.14355047837598572,0.1697555590978384,0.5548426630858971,0.22979927986066354,-0.08393105506751906,-0.17053656888913382,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3318.107974881588
2016-11-25,-0.055230240076841554,0.0037926332547948776,0.06136035946611228,0.1535361191776353,0.5788849629718275,0.24560549147590882,-0.06113203623108335,-0.1663906827224022,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317.6386120576954
2016-11-28,-0.07903491646916201,0.004578813637999466,0.035937144718566454,0.1713422434378581,0.6073795406144116,0.26264251465135763,-0.03672221715076902,-0.1608628345000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3296.4058381019745
2016-11-29,-0.11173853730721003,0.005207757944562927,-0.0013270193634524852,0.19461361375814992,0.6387235760212542,0.28259461783781475,-0.005621381672805081,-0.14952121487156328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3312.8892603784907
2016-11-30,-0.14577699981211728,0.007723535170817035,-0.06784529356593504,0.23093105531860544,0.6668619714433058,0.3028058392474727,0.02882496200398366,-0.1383225568349894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3317.874365074262
2016-12-01,-0.17514351648301768,0.013069561776607244,-0.10510945764795397,0.28734649851931165,0.6992745535117453,0.32308184021293074,0.06760807556813789,-0.12736216811834264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3314.211620480508
2016-12-02,-0.20895950537678176,0.008431097515701192,-0.1524732549858476,0.28540721765928756,0.7384545977702985,0.34620814163359703,0.11419737492955001,-0.11325662437865809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3297.775348807304
2016-12-05,-0.23966086371454134,-0.001789247465956105,-0.1758068904390737,0.25649430301892573,0.7788812798007148,0.36894576571946225,0.1645039056229897,-0.09724492607955673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3311.4211620480505
2016-12-06,-0.27080716927458703,-0.020343104509580313,-0.20436447412809777,0.19778698243819048,0.8235821484775186,0.39388589470253377,0.21394308233895626,-0.0801371889087907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3337.992670224394
2016-12-07,-0.2814859026094601,-0.04227753720098339,-0.20645405342241674,0.10064664117697344,0.8659678327208625,0.4174008734580011,0.26239099736638216,-0.06293414401005382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3360.586382048479
2016-12-08,-0.31040747205807395,-0.06287546324093911,-0.30083338488248307,0.006150773815789829,0.9058602414204805,0.44175798643887093,0.3087324813056591,-0.044349137055739736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3397.9703808482827
2016-12-09,-0.35089766928613353,-0.08567469435386695,-0.4366560390132059,-0.11091127082567627,0.9443279212379688,0.4646899491921367,0.3539587958453278,-0.02852805421258005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3427.8981546968434
2016-12-12,-0.3938350762367679,-0.10422855139749115,-0.5467072151806635,-0.1921847686866934,0.9792337788501344,0.4865854390525995,0.3985655718296585,-0.01594743412042898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3409.550140380205
2016-12-13,-0.42742859151938856,-0.1276567268169827,-0.6379521776992516,-0.28756212734788794,1.0127149075801707,0.5108129929218689,0.4416854552811782,0.0003978412265703273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3438.3805910971087
2016-12-14,-0.4641367373580137,-0.1433017164427504,-0.7288488770021199,-0.3422145879485723,1.0431684874356826,0.5355587832375398,0.48121201511173795,0.014169807918356918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3422.9580573951434
2016-12-15,-0.48148967902718204,-0.14911945127846293,-0.7229284023348831,-0.3229980776083314,1.074334431732259,0.5657460562404263,0.5167735281881349,0.03461331556810241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3448.065753659529
2016-12-16,-0.5050718818083598,-0.15737434530210942,-0.7633269353583804,-0.33057890278842605,1.0949930005231325,0.5914635398931001,0.5353596848482727,0.04762282043612228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3460.4149253091573
2016-12-19,-0.5239821387555302,-0.17333380708115909,-0.779347043281491,-0.3802950121090491,1.1213504848425226,0.6167275666551725,0.5571674419961677,0.0612518255359526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3457.960950727619
2016-12-20,-0.5391103443132668,-0.18905741474524745,-0.7894466765373653,-0.44094161354980843,1.1468175136105823,0.6421211525288454,0.5788512914329952,0.0748331767717975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3472.676225379884
2016-12-21,-0.5593554429272964,-0.20430931417941295,-0.8134768384220317,-0.4864265646303789,1.1601743468805437,0.667126061067717,0.5965700941156599,0.0881286048237299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3470.5115840459503
2016-12-22,-0.5800454887636127,-0.22254869906975544,-0.8312382624237415,-0.5491887451911651,1.171394086827311,0.688438534925978,0.6115629271548377,0.09975614763617256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3467.4532244583042
2016-12-23,-0.5989557457107831,-0.23693580008239618,-0.8517857921512099,-0.5823328180715801,1.18439473787674,0.7100101270074397,0.6317598840588541,0.11438588387969671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3472.5754945455324
2016-12-27,-0.6232053693253902,-0.24982915836694872,-0.8974082734105039,-0.5883269589116551,1.186531831199934,0.7284075208546925,0.6477439787865725,0.12872969693930836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3478.9301099466343
2016-12-28,-0.6365537859939812,-0.2580840523905952,-0.8698954793686395,-0.5461916747711278,1.188668924523128,0.7479061671505484,0.6570370571166414,0.1435977025027596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3487.5886752823676
2016-12-29,-0.6421156262725609,-0.2605998296168493,-0.803377205166157,-0.47267530035020644,1.1925869289489832,0.7653318676607982,0.6645954274917641,0.15460574508339178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3477.1555326946564
2016-12-30,-0.6554640429411519,-0.26319422488142385,-0.7549686181811045,-0.39457517116922874,1.193477384500314,0.7818506543898456,0.670914720756211,0.16485132584025725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3486.1398658351013
2017-01-02,-0.6661427762760247,-0.2679113071806506,-0.7051669783331729,-0.34045160534855157,1.1890251067436601,0.797721645560891,0.6691800128012646,0.17690775342856868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3507.404787929445
2017-01-03,-0.670147301276602,-0.2764020553192584,-0.6780024475070282,-0.31242018200820065,1.1826138267740787,0.8122970456159327,0.6642237043585612,0.1900602198885448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3533.5733727683833
2017-01-04,-0.6737068790548929,-0.2932263155198325,-0.63969349377785,-0.32440846368835063,1.1779834579071589,0.8282975958985788,0.6585239496494523,0.20468995613206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3525.9392614500957
2017-01-05,-0.6761540887774681,-0.311151228256893,-0.5780509045954453,-0.3319892888684459,1.1788739134584896,0.8454641781856279,0.6570370571166412,0.22217892421471835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3535.731584474592
2017-01-06,-0.685720454056625,-0.33457940367638483,-0.5268562118846343,-0.3808239068890568,1.1881346511923294,0.8649628244814839,0.6539393643399515,0.23819062251381973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3530.3414132321736
2017-01-09,-0.6759316151663247,-0.3511678097619977,-0.38476481987095534,-0.3804713103690519,1.197039206705637,0.884914927667941,0.6518329332518026,0.2553936674125566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3509.998071111683
2017-01-10,-0.6728169846103202,-0.3699575209205832,-0.27645495978209694,-0.39245959204920244,1.2146702266219858,0.9090777019814102,0.6637280735142905,0.27874406076541275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3510.045221714996
2017-01-11,-0.6579112526637269,-0.3845804760481855,-0.1406323056513745,-0.37694534516900813,1.2303422443254068,0.9353782016362856,0.6726494287111567,0.3056684939171755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3520.7934160612094
2017-01-12,-0.6503471498848588,-0.3965304178728926,-0.026053707679560327,-0.3487376235686544,1.2536721797702728,0.965176797304371,0.6899965082606186,0.33669115937168437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3500.758696071497
2017-01-13,-0.6694798804431724,-0.40942377615744513,-0.07237271537029427,-0.3429197809885822,1.2622205530630484,0.9943923769702548,0.6912355853712945,0.36614124731467435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3530.523586017703
2017-01-16,-0.6808260346114747,-0.4205875375989476,-0.06296960854585912,-0.327934428888395,1.2802077551999294,1.0239966339709397,0.7139106964966627,0.3967350279933145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3504.273559227587
2017-01-17,-0.6915047679463475,-0.42994308415908017,-0.031277655915357555,-0.2910880925479329,1.29498931735202,1.0467342580568046,0.7355945459334902,0.4231352686412376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3509.3636811761926
2017-01-18,-0.6979565026694996,-0.44039928325569877,0.012255246049617903,-0.26693523092763016,1.309414697283578,1.068759307028868,0.755667595126439,0.44820120109756895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3513.3972009687304
2017-01-19,-0.6919497151686339,-0.44983344785415197,0.0794700466835392,-0.2560047388074933,1.327936172751258,1.091432151558933,0.7834229224055783,0.47493501879339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3515.834029876337
2017-01-20,-0.6928396096132065,-0.46445640298175406,0.09653494425380954,-0.28844361864789947,1.3427177349033483,1.1121616094149922,0.8126651422175285,0.5021930289930506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3509.252234295634
2017-01-23,-0.6926171360020635,-0.4808089549524056,0.15608795414189527,-0.3103046028881732,1.3496632882037285,1.1281621596976381,0.8344728993654235,0.5271159998574256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3501.851732784672
2017-01-24,-0.7046307110037954,-0.5020358252989248,0.12718210723715181,-0.3609022035088066,1.3656914881276818,1.1451344033172868,0.8591305338678731,0.5521342784497715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3506.6160869285663
2017-01-25,-0.7304376498964045,-0.5274294516764274,-0.006899230814971793,-0.43371338488971867,1.378514048066845,1.161977087825335,0.8829208143928494,0.5768189799942195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3547.0734477807073
2017-01-26,-0.762696323512166,-0.55282307805393,-0.14237362172997522,-0.5022934080305776,1.3863500569185556,1.1764877083245766,0.8976658320098921,0.598644449699542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3557.5301656700744
