date,UX2-UX5,UX5-UX8,CSI BARC-BASPCAAA,SGEPVBE-SGEPLBE,UVOLNYE-DVOLNYE,MRI CITI Index,MRIST Index,CESIG10 Index,CESIUSD Index
2010-06-02,-0.5,0.14999999999999858,-169.68,9.529999999999973,5032.852,0.6940000000000001,0.552,48.5,15.8
2010-06-03,-0.5,0.09999999999999787,-164.7,12.970000000000027,1489.303,0.6459999999999999,0.424,48.1,14.8
2010-06-04,0.25,0.5,-145.11,-9.38000000000011,-6679.630999999999,0.77,0.734,45.8,8.2
2010-06-07,1.0500000000000043,0.6499999999999986,-162.19,-19.180000000000064,-4354.72,0.805,0.826,46.9,4.9
2010-06-08,0.20000000000000284,0.5499999999999972,-165.14,-22.329999999999927,3628.2109999999993,0.8170000000000001,0.801,45.5,2.6
2010-06-09,0.30000000000000426,0.6999999999999957,-162.76,-15.450000000000045,-436.2959999999998,0.7759999999999999,0.679,44.8,1.2
2010-06-10,-0.5500000000000007,0.3000000000000007,-175.97,-9.450000000000045,5378.471,0.6990000000000001,0.424,47.2,3.2
2010-06-11,-0.9000000000000021,0.1999999999999993,-150.43,1.900000000000091,1386.685,0.687,0.41,39.0,-14.2
2010-06-14,-1.3000000000000007,0.8000000000000007,-165.95000000000002,12.11999999999989,-6.942000000000007,0.644,0.31,37.1,-13.6
2010-06-15,-1.8999999999999986,0.4499999999999993,-167.26,9.459999999999809,4666.45,0.596,0.21,30.1,-12.1
2010-06-16,-1.25,0.1999999999999993,-159.35999999999999,1.7100000000000364,-1142.5009999999997,0.586,0.205,29.5,-10.8
2010-06-17,-1.2999999999999972,-0.10000000000000142,-153.67,2.900000000000091,-1363.9439999999997,0.598,0.256,27.4,-15.9
2010-06-18,-1.5,-0.5,-161.92999999999998,16.079999999999927,888.0990000000002,0.528,0.198,26.8,-15.8
2010-06-21,-1.4500000000000028,0.3500000000000014,-160.98,22.00999999999999,-393.35000000000036,0.528,0.189,23.8,-15.1
2010-06-22,-1.3000000000000007,0.4499999999999993,-151.7,15.930000000000064,-4218.531,0.622,0.34,27.5,-14.9
2010-06-23,-1.1499999999999986,0.6499999999999986,-159.14,6.710000000000036,-803.2930000000001,0.636,0.386,22.9,-20.6
2010-06-24,-0.6499999999999986,0.5999999999999979,-166.82000000000002,-8.340000000000146,-4420.706999999999,0.6629999999999999,0.45,23.2,-20.0
2010-06-25,-1.1499999999999986,0.5500000000000007,-163.0,-14.210000000000036,2985.9090000000006,0.6579999999999999,0.424,21.0,-24.3
2010-06-28,-0.9499999999999993,0.3999999999999986,-160.86,-14.190000000000055,-532.3800000000001,0.665,0.47,18.0,-24.8
2010-06-29,-0.7999999999999972,0.45000000000000284,-162.38,-37.13000000000011,-6585.94,0.767,0.68,13.4,-36.4
2010-06-30,-0.6499999999999986,0.44999999999999574,-164.52,-35.690000000000055,-2199.651,0.768,0.675,12.1,-35.9
2010-07-01,-0.8000000000000043,0.10000000000000142,-162.32000000000002,-44.22000000000003,-671.8469999999998,0.768,0.619,13.1,-43.6
2010-07-02,-1.4500000000000028,0.05000000000000426,-167.8,-35.62999999999988,-1647.1629999999998,0.703,0.524,22.6,-19.9
2010-07-05,-1.4500000000000028,0.05000000000000426,-167.79000000000002,-40.940000000000055,-1647.1629999999998,0.705,0.512,22.2,-18.9
2010-07-06,-2.5,-0.05000000000000426,-160.16000000000003,-27.569999999999936,693.9440000000002,0.6890000000000001,0.477,21.0,-21.1
2010-07-07,-2.8000000000000007,-0.14999999999999858,-171.51,-21.310000000000173,5042.524,0.625,0.35,19.6,-20.8
2010-07-08,-2.8500000000000014,-0.25,-170.66,-11.509999999999991,2942.2839999999997,0.5710000000000001,0.178,20.0,-20.1
2010-07-09,-3.099999999999998,-0.05000000000000426,-169.74,-12.25,2456.4159999999997,0.522,0.131,21.4,-19.6
2010-07-12,-3.549999999999997,-0.14999999999999858,-167.64,-11.940000000000055,35.40000000000009,0.505,0.133,20.2,-17.2
2010-07-13,-3.3000000000000007,-0.3000000000000007,-173.73000000000002,-2.6900000000000546,4376.0109999999995,0.46299999999999997,0.096,14.1,-26.0
2010-07-14,-3.0500000000000007,-0.20000000000000284,-157.89000000000001,-5.650000000000091,-851.2819999999999,0.494,0.152,12.6,-25.3
2010-07-15,-3.150000000000002,-0.19999999999999574,-157.69,-16.019999999999982,-389.01900000000023,0.523,0.257,10.4,-28.5
2010-07-16,-3.1000000000000014,-0.19999999999999574,-161.54000000000002,-21.079999999999927,-5362.7429999999995,0.591,0.356,7.1,-33.5
2010-07-19,-3.150000000000002,-0.3499999999999943,-171.78,-23.049999999999955,1435.3229999999999,0.5770000000000001,0.331,2.7,-34.1
2010-07-20,-3.950000000000003,-0.75,-166.57999999999998,-22.88000000000011,3448.9189999999994,0.52,0.194,0.9,-35.0
2010-07-21,-0.6500000000000021,-1.1000000000000014,-160.15,-16.59999999999991,-3370.606,0.598,0.347,-1.0,-35.6
2010-07-22,-1.1000000000000014,-1.9000000000000021,-176.27,6.259999999999991,4336.661,0.51,0.189,1.7,-36.8
2010-07-23,-1.4499999999999993,-2.150000000000002,-174.67000000000002,2.6200000000001182,2446.773,0.429,0.045,18.2,-37.0
2010-07-26,-1.1999999999999993,-2.4499999999999993,-168.79,20.180000000000064,3463.446,0.38799999999999996,0.017,16.4,-37.1
2010-07-27,-1.3000000000000007,-1.8000000000000007,-176.10999999999999,48.1099999999999,-41.06899999999996,0.37799999999999995,0.01,16.3,-37.9
2010-07-28,-0.6999999999999993,-1.8999999999999986,-165.44,52.13000000000011,-1959.846,0.396,0.087,14.2,-41.1
2010-07-29,-0.75,-2.0,-175.79999999999998,52.97000000000003,-230.73200000000043,0.387,0.105,17.0,-40.8
2010-07-30,-0.75,-2.099999999999998,-166.31,37.180000000000064,-210.2760000000003,0.409,0.226,16.0,-37.4
2010-08-02,-1.25,-2.150000000000002,-181.95,59.86000000000013,3949.3219999999997,0.341,0.084,14.8,-34.1
2010-08-03,-1.1499999999999986,-2.0500000000000007,-171.22,64.80000000000018,-1898.4429999999998,0.363,0.159,13.2,-33.8
2010-08-04,-1.1999999999999993,-2.099999999999998,-178.5,60.830000000000155,1681.6719999999998,0.34700000000000003,0.147,13.4,-30.4
2010-08-05,-1.1000000000000014,-2.0500000000000007,-171.34,64.36000000000013,-895.6559999999997,0.35100000000000003,0.163,14.1,-31.6
2010-08-06,-1.1000000000000014,-2.1999999999999993,-169.16000000000003,60.40000000000009,-1363.706,0.35100000000000003,0.193,11.1,-32.9
2010-08-09,-1.25,-2.3000000000000007,-178.6,61.789999999999964,1318.2630000000001,0.34700000000000003,0.2,8.2,-33.0
2010-08-10,-1.5,-2.0500000000000007,-179.28,44.83999999999992,-2698.92,0.359,0.224,7.9,-33.0
2010-08-11,-0.8499999999999979,-1.6999999999999993,-175.03,18.5,-4732.307,0.47200000000000003,0.51,-2.2,-55.0
2010-08-12,-0.6499999999999986,-1.5500000000000007,-180.78,1.6200000000001182,-836.883,0.47700000000000004,0.515,-2.5,-56.1
2010-08-13,-0.5500000000000007,-1.2999999999999972,-171.26,-1.0699999999999363,-314.4949999999999,0.517,0.656,9.1,-57.4
2010-08-16,-0.6999999999999993,-1.2499999999999964,-162.63,-2.7899999999999636,-103.28099999999995,0.573,0.733,4.5,-57.3
2010-08-17,-1.3500000000000014,-1.1999999999999993,-184.60999999999999,16.809999999999945,2395.026,0.462,0.536,3.6,-53.2
2010-08-18,-1.1499999999999986,0.25,-173.69,14.649999999999864,1415.0520000000001,0.402,0.473,3.4,-53.0
2010-08-19,-0.8000000000000043,0.9500000000000028,-166.64000000000001,5.0499999999999545,-3770.2080000000005,0.48,0.584,1.7,-59.0
2010-08-20,-0.5,0.75,-172.35,-9.929999999999836,-2072.445,0.47,0.607,1.2,-59.0
2010-08-23,-0.8999999999999986,0.09999999999999432,-169.78,-3.5100000000002183,-1181.654,0.48,0.558,1.3,-59.5
2010-08-24,-0.8999999999999986,0.04999999999999716,-160.87,-25.1099999999999,-3695.2589999999996,0.547,0.803,0.2,-57.8
2010-08-25,-0.75,-0.20000000000000284,-172.89,-40.87000000000012,555.5979999999997,0.5539999999999999,0.791,1.3,-64.3
2010-08-26,-1.0499999999999972,0.0,-164.27,-29.310000000000173,-2326.9809999999998,0.5589999999999999,0.796,1.7,-62.8
2010-08-27,-1.5500000000000043,-0.14999999999999858,-187.26999999999998,-27.659999999999854,3816.9610000000002,0.44299999999999995,0.58,3.5,-59.6
2010-08-30,-1.4500000000000028,0.10000000000000142,-163.26000000000002,-30.100000000000136,-2772.975,0.562,0.744,5.3,-57.3
2010-08-31,-1.9500000000000028,-0.09999999999999432,-166.98,-33.87000000000012,1044.62,0.5920000000000001,0.78,9.6,-53.1
2010-09-01,-2.75,-0.29999999999999716,-184.97,-14.759999999999991,4540.521000000001,0.49700000000000005,0.566,12.6,-43.2
2010-09-02,-3.1499999999999986,-0.20000000000000284,-181.6,-4.369999999999891,2948.897,0.498,0.504,12.4,-42.3
2010-09-03,-3.849999999999998,-0.34999999999999787,-182.24,7.399999999999864,3212.6440000000002,0.34600000000000003,0.247,13.0,-38.4
2010-09-06,-3.849999999999998,-0.34999999999999787,-182.24,8.909999999999854,3212.6440000000002,0.32,0.172,13.5,-35.1
2010-09-07,-3.5,-0.14999999999999858,-162.68,-7.509999999999991,-2357.739,0.48200000000000004,0.461,11.5,-33.4
2010-09-08,-3.849999999999998,-0.4499999999999993,-179.6,-14.490000000000009,1751.604,0.469,0.42,14.7,-30.3
2010-09-09,-3.849999999999998,-0.5,-184.82000000000002,-8.629999999999882,1644.8840000000002,0.389,0.247,19.8,-17.3
2010-09-10,-4.199999999999999,-0.6500000000000021,-177.57,-10.419999999999845,1122.1850000000002,0.353,0.205,20.4,-16.9
2010-09-13,-4.949999999999999,-0.8000000000000007,-171.95000000000002,5.599999999999909,3057.4990000000003,0.34,0.193,22.0,-15.5
2010-09-14,-4.75,-1.0,-170.5,5.330000000000155,-561.6379999999999,0.386,0.305,17.5,-9.6
2010-09-15,-3.1000000000000014,-0.8999999999999986,-185.47,-0.43000000000006366,360.1489999999999,0.365,0.229,19.4,-10.2
2010-09-16,-2.9499999999999993,-0.8999999999999986,-186.39000000000001,-1.1700000000000728,8.95699999999988,0.331,0.14,20.0,-7.9
2010-09-17,-2.8999999999999986,-0.75,-181.38000000000002,-13.650000000000091,-961.2700000000002,0.34600000000000003,0.21,17.3,-13.7
2010-09-20,-2.9499999999999993,-1.1999999999999993,-179.53,-12.910000000000082,3592.545,0.38799999999999996,0.301,17.6,-10.6
2010-09-21,-2.900000000000002,-1.1999999999999993,-181.09,-1.8900000000001,-1889.053,0.43700000000000006,0.494,17.8,-8.9
2010-09-22,-2.900000000000002,-1.1499999999999986,-186.04,-2.400000000000091,-1677.464,0.445,0.521,16.3,-8.0
2010-09-23,-2.8999999999999986,-1.0,-190.42000000000002,-13.919999999999845,-2222.344,0.499,0.696,15.6,-8.3
2010-09-24,-3.400000000000002,-1.0499999999999972,-199.21,1.650000000000091,3761.8619999999996,0.439,0.505,16.6,-8.7
2010-09-27,-3.3999999999999986,-1.1000000000000014,-184.42,2.1900000000000546,-1009.816,0.483,0.686,18.4,-7.1
2010-09-28,-3.3999999999999986,-1.1000000000000014,-188.85,-3.6099999999999,2483.149,0.496,0.728,14.1,-11.7
2010-09-29,-3.3000000000000007,-1.1999999999999993,-198.79000000000002,-2.6599999999998545,108.70699999999988,0.503,0.717,19.6,-14.9
2010-09-30,-3.150000000000002,-1.25,-198.08,0.5099999999999909,-1231.475,0.47,0.57,20.6,-7.9
2010-10-01,-3.1999999999999993,-1.4499999999999993,-200.42,1.0399999999999636,2692.62,0.433,0.435,20.4,-6.4
2010-10-04,-3.1999999999999993,-1.1499999999999986,-200.25,-5.059999999999945,-2362.713,0.46399999999999997,0.538,20.5,-4.4
2010-10-05,-3.6499999999999986,-1.4499999999999993,-204.9,10.259999999999991,4469.3769999999995,0.462,0.507,21.8,-1.2
2010-10-06,-3.9499999999999993,-1.2999999999999972,-198.45000000000002,22.549999999999955,-447.0250000000001,0.455,0.454,24.4,-0.5
2010-10-07,-4.050000000000001,-1.1999999999999993,-210.75,24.350000000000136,-354.5720000000001,0.456,0.443,26.3,0.8
2010-10-08,-4.800000000000001,-1.1000000000000014,-214.22,24.110000000000127,2194.619,0.428,0.356,24.0,-2.8
2010-10-11,-4.849999999999998,-1.0500000000000007,-214.22,25.74000000000001,-235.59500000000003,0.41200000000000003,0.342,24.4,1.2
2010-10-12,-5.25,-1.0,-218.42000000000002,13.950000000000045,1761.7119999999998,0.39399999999999996,0.331,24.2,2.2
2010-10-13,-5.25,-1.0,-217.58,29.49000000000001,2778.281,0.36,0.279,27.2,3.1
2010-10-14,-5.0,-0.9499999999999993,-224.53,26.11999999999989,-2602.7559999999994,0.342,0.286,23.5,-4.1
2010-10-15,-4.899999999999999,-1.0,-225.17,28.50999999999999,-2920.157,0.299,0.259,23.3,-3.3
2010-10-18,-5.349999999999998,-1.1000000000000014,-212.38,30.11999999999989,2622.801,0.326,0.347,18.5,-5.8
2010-10-19,-5.199999999999999,-1.0999999999999979,-213.76,26.190000000000055,-4799.744000000001,0.391,0.438,16.6,-4.9
2010-10-20,-4.300000000000001,-0.7999999999999972,-216.13,33.11999999999989,2208.406,0.369,0.396,13.8,-4.8
2010-10-21,-4.25,-1.25,-217.88000000000002,33.62000000000012,-824.924,0.34600000000000003,0.335,15.0,-4.9
2010-10-22,-4.400000000000002,-1.7999999999999972,-210.24,40.32999999999993,703.5509999999999,0.36700000000000005,0.305,18.9,-4.7
2010-10-25,-4.300000000000001,-0.3999999999999986,-208.42,43.92000000000007,1424.368,0.335,0.298,18.4,-3.9
2010-10-26,-4.200000000000003,-0.3999999999999986,-216.65,39.99000000000001,-167.51899999999978,0.316,0.305,19.8,-3.7
2010-10-27,-3.900000000000002,-0.34999999999999787,-211.1,35.52999999999997,-1045.752,0.298,0.349,21.9,-1.7
2010-10-28,-3.6999999999999993,-0.3000000000000007,-204.03,29.139999999999873,-306.7930000000001,0.318,0.352,23.0,-0.5
2010-10-29,-3.6499999999999986,-0.3000000000000007,-204.01999999999998,25.38000000000011,355.16999999999985,0.359,0.405,21.3,1.7
2010-11-01,-3.650000000000002,-0.29999999999999716,-211.06,21.159999999999854,-385.21699999999987,0.39899999999999997,0.561,24.0,9.1
2010-11-02,-3.6999999999999993,-0.5,-198.68,25.730000000000018,1666.7320000000002,0.386,0.484,24.1,10.0
2010-11-03,-4.099999999999998,-0.5,-214.32,25.299999999999955,1472.507,0.295,0.189,25.3,12.7
2010-11-04,-4.5,-0.6000000000000014,-213.02,38.570000000000164,5070.193,0.278,0.189,24.5,12.8
2010-11-05,-4.550000000000001,-0.6499999999999986,-224.61,35.77999999999997,2478.4680000000003,0.271,0.208,25.7,26.0
2010-11-08,-4.649999999999999,-0.6999999999999993,-221.16,38.75999999999999,-313.0609999999999,0.27699999999999997,0.226,25.5,32.6
2010-11-09,-4.849999999999998,-0.6999999999999993,-233.48,53.180000000000064,-3409.0339999999997,0.281,0.355,25.5,32.6
2010-11-10,-5.0,-0.9500000000000028,-216.94,34.75999999999999,2204.349,0.29100000000000004,0.329,25.1,36.1
2010-11-11,-5.199999999999999,-0.9499999999999993,-224.84,26.680000000000064,-1194.445,0.335,0.436,25.3,35.9
2010-11-12,-4.850000000000001,-0.8999999999999986,-224.28,27.839999999999918,-3678.3970000000004,0.317,0.442,24.4,36.0
2010-11-15,-4.800000000000001,-0.8999999999999986,-223.18,35.5,6.266000000000076,0.304,0.429,22.0,28.5
2010-11-16,-4.649999999999999,-0.75,-194.70000000000002,17.34999999999991,-5019.7080000000005,0.37,0.603,29.4,29.2
2010-11-17,-2.0,-0.8000000000000007,-207.35000000000002,16.00999999999999,-239.788,0.32899999999999996,0.508,27.5,24.1
2010-11-18,-2.4499999999999993,-1.5500000000000007,-205.32000000000002,28.589999999999918,3486.6630000000005,0.247,0.295,29.8,29.9
2010-11-19,-2.6000000000000014,-1.6999999999999993,-198.24,26.430000000000064,785.6389999999999,0.22399999999999998,0.242,29.3,29.7
2010-11-22,-3.0,-1.0500000000000007,-195.23,19.65000000000009,-1245.2060000000001,0.28,0.405,28.8,29.7
2010-11-23,-2.75,-0.9499999999999993,-199.49,2.6900000000000546,-3616.4049999999997,0.363,0.598,28.7,30.4
2010-11-24,-3.099999999999998,-1.0500000000000007,-215.48,4.399999999999864,2916.248,0.319,0.496,33.1,25.9
2010-11-25,-3.099999999999998,-1.0500000000000007,-215.48,5.2000000000000455,2916.248,0.357,0.566,34.2,25.1
2010-11-26,-2.9499999999999993,-0.8500000000000014,-191.69,-4.839999999999918,-1055.865,0.386,0.633,32.5,24.1
2010-11-29,-2.6499999999999986,-0.9000000000000021,-192.92,-15.120000000000118,318.3799999999999,0.44299999999999995,0.721,30.9,19.4
2010-11-30,-2.25,-0.6999999999999993,-191.3,-24.86999999999989,-1409.6900000000003,0.514,0.803,34.0,22.4
2010-12-01,-2.8000000000000007,-0.6999999999999993,-206.72,2.759999999999991,4466.561,0.41,0.642,33.2,21.7
2010-12-02,-3.3999999999999986,-1.1000000000000014,-193.25,19.74000000000001,3905.076,0.299,0.468,32.7,20.6
2010-12-03,-3.700000000000003,-1.1499999999999986,-195.88,27.360000000000127,2127.5690000000004,0.24600000000000002,0.28,23.0,-9.6
2010-12-06,-4.0,-1.25,-190.14000000000001,30.019999999999982,-133.66499999999996,0.318,0.41,21.9,-12.1
2010-12-07,-4.050000000000001,-1.4499999999999993,-211.01000000000002,39.169999999999845,2992.9,0.261,0.274,21.0,-14.1
2010-12-08,-4.350000000000001,-1.25,-189.07000000000002,39.100000000000136,1266.6929999999998,0.25,0.242,23.0,-14.1
2010-12-09,-4.5,-1.3500000000000014,-169.1,43.48000000000002,2274.26,0.253,0.284,24.5,-14.0
2010-12-10,-4.199999999999999,-1.4499999999999993,-178.24,37.66000000000008,2647.404,0.221,0.2,30.7,1.7
2010-12-13,-3.9499999999999993,-1.4499999999999993,-164.23000000000002,44.3599999999999,762.675,0.237,0.284,30.8,1.4
2010-12-14,-3.8500000000000014,-1.3499999999999979,-183.29999999999998,41.98000000000002,-1053.6970000000001,0.198,0.193,34.8,11.0
2010-12-15,-3.6499999999999986,-1.3500000000000014,-163.59,39.16000000000008,-2302.437,0.205,0.224,38.9,14.3
2010-12-16,-3.75,-1.3999999999999986,-156.13,31.519999999999982,883.8530000000001,0.244,0.321,40.2,17.8
2010-12-17,-3.9499999999999993,-1.3000000000000007,-151.31,29.12999999999988,1585.7450000000001,0.266,0.428,43.5,17.7
2010-12-20,-4.400000000000002,-1.3499999999999979,-164.45000000000002,30.75999999999999,1265.409,0.289,0.438,41.4,17.4
2010-12-21,-4.649999999999999,-1.4000000000000021,-159.06,43.48000000000002,2289.26,0.26,0.386,40.8,17.6
2010-12-22,-3.1999999999999993,-0.8000000000000007,-165.0,41.350000000000136,540.7239999999999,0.221,0.287,38.2,14.3
2010-12-23,-3.1999999999999993,-0.5500000000000007,-163.73000000000002,36.75999999999999,-798.376,0.228,0.317,38.7,12.5
2010-12-27,-3.3500000000000014,-1.2999999999999972,-154.17000000000002,27.730000000000018,483.168,0.256,0.428,35.4,11.9
2010-12-28,-3.25,-0.8500000000000014,-172.57999999999998,23.75999999999999,262.50199999999995,0.17,0.249,33.4,6.5
2010-12-29,-3.25,-0.8999999999999986,-143.44,34.50999999999999,375.5859999999999,0.255,0.496,33.8,6.3
2010-12-30,-3.5,-0.9499999999999993,-157.56,32.5,-257.37799999999993,0.276,0.535,37.6,14.7
2011-01-03,-3.599999999999998,-1.1500000000000021,-158.23,51.47000000000003,3127.788,0.309,0.596,35.3,14.6
2011-01-04,-3.5,-1.1499999999999986,-159.55,50.570000000000164,-559.3049999999998,0.22,0.277,35.2,14.9
2011-01-05,-3.5500000000000007,-1.1499999999999986,-172.08999999999997,49.38999999999987,2427.666,0.212,0.228,36.7,18.9
2011-01-06,-3.6000000000000014,-1.1000000000000014,-154.79999999999998,50.92000000000007,-1750.021,0.237,0.359,39.7,18.9
2011-01-07,-3.6000000000000014,-1.0999999999999979,-157.92,44.75,-1258.044,0.225,0.377,45.2,35.1
2011-01-10,-3.5500000000000007,-1.3000000000000007,-161.86,34.0,-621.5219999999999,0.254,0.501,43.4,35.8
2011-01-11,-3.900000000000002,-1.4499999999999993,-166.39000000000001,48.51999999999998,1190.176,0.205,0.282,43.3,36.7
2011-01-12,-4.199999999999999,-1.75,-163.43,74.74000000000001,2967.1630000000005,0.163,0.07,42.7,36.4
2011-01-13,-4.25,-1.6499999999999986,-159.24,95.70000000000005,-1322.2339999999997,0.17800000000000002,0.18,42.6,40.2
2011-01-14,-4.550000000000001,-1.75,-169.20000000000002,98.46000000000004,2361.251,0.193,0.189,40.6,36.2
2011-01-17,-4.550000000000001,-1.75,-169.21,94.57999999999993,2361.251,0.164,0.154,38.9,35.3
2011-01-18,-4.649999999999999,-1.8500000000000014,-171.07999999999998,107.62000000000012,-1821.649,0.159,0.145,45.9,40.6
2011-01-19,-2.900000000000002,-0.5500000000000007,-161.22,107.50999999999999,-3978.0470000000005,0.174,0.229,44.4,39.5
2011-01-20,-2.8999999999999986,-0.6000000000000014,-173.62,117.19999999999982,58.27399999999989,0.175,0.368,43.7,39.2
2011-01-21,-2.6999999999999993,-0.6500000000000021,-158.33,127.66000000000008,773.799,0.184,0.368,45.3,38.6
2011-01-24,-2.849999999999998,-1.75,-160.9,125.8599999999999,892.8489999999999,0.17300000000000001,0.308,43.1,35.7
2011-01-25,-2.8999999999999986,-1.6000000000000014,-153.63,113.84999999999991,-1430.413,0.192,0.363,41.4,42.2
2011-01-26,-2.8500000000000014,-1.6999999999999993,-174.73000000000002,114.42000000000007,541.663,0.171,0.254,41.9,42.8
2011-01-27,-2.900000000000002,-1.6999999999999993,-163.88000000000002,127.19000000000005,1100.117,0.163,0.243,38.2,33.4
2011-01-28,-2.5500000000000007,-1.6000000000000014,-164.15,122.27999999999997,-4498.324,0.322,0.707,34.9,28.2
2011-01-31,-2.3000000000000007,-1.6999999999999993,-175.79999999999998,120.05999999999995,1568.0560000000003,0.32799999999999996,0.723,34.3,28.7
2011-02-01,-2.349999999999998,-1.6500000000000021,-174.81,125.23000000000002,3634.973,0.22399999999999998,0.408,34.7,40.4
2011-02-02,-2.3999999999999986,-1.6500000000000021,-170.37,128.3900000000001,-1370.4670000000003,0.225,0.403,35.8,42.0
2011-02-03,-2.4499999999999993,-1.6999999999999993,-169.28,121.41000000000008,813.3690000000001,0.213,0.366,38.5,46.8
2011-02-04,-2.599999999999998,-1.8500000000000014,-169.2,123.86999999999989,170.98399999999992,0.20800000000000002,0.324,46.2,64.1
2011-02-07,-2.6999999999999993,-1.9000000000000021,-157.60000000000002,137.30000000000018,2245.018,0.19399999999999998,0.291,42.8,63.2
2011-02-08,-2.650000000000002,-1.8999999999999986,-164.32999999999998,146.16000000000008,856.3999999999999,0.18100000000000002,0.274,40.4,63.4
2011-02-09,-2.5500000000000007,-1.8999999999999986,-146.27,143.3499999999999,-1063.375,0.162,0.249,39.4,63.6
2011-02-10,-2.3000000000000007,-1.6999999999999993,-159.13,133.07999999999993,-343.35799999999995,0.222,0.398,39.0,66.6
2011-02-11,-2.3999999999999986,-1.6500000000000021,-152.36,132.48000000000002,1902.071,0.23,0.364,38.3,67.1
2011-02-14,-2.549999999999997,-1.6500000000000021,-153.41,131.14999999999986,728.6790000000001,0.252,0.431,37.5,68.4
2011-02-15,-2.5,-1.5999999999999979,-160.3,137.1400000000001,-628.9429999999998,0.262,0.464,33.8,67.4
2011-02-16,-2.049999999999997,-0.75,-162.82,150.98000000000002,1651.432,0.247,0.421,30.7,63.9
2011-02-17,-2.0500000000000007,-0.4499999999999993,-160.51,152.34000000000015,1390.851,0.257,0.415,33.8,72.1
2011-02-18,-2.1499999999999986,-0.1999999999999993,-167.66,147.12999999999988,-251.84899999999993,0.252,0.421,33.7,72.0
2011-02-21,-2.1499999999999986,-0.1999999999999993,-167.67,131.4000000000001,-251.84899999999993,0.251,0.393,34.2,72.1
2011-02-22,-1.5999999999999979,-0.8000000000000007,-160.02,126.12999999999988,-4728.008,0.371,0.737,36.0,76.6
2011-02-23,-1.25,-0.75,-170.42000000000002,116.76999999999998,-1610.165,0.384,0.721,36.4,77.2
2011-02-24,-1.3999999999999986,-0.8000000000000007,-161.9,112.92000000000007,-1124.047,0.39399999999999996,0.81,36.5,77.1
2011-02-25,-1.9500000000000028,-0.8999999999999986,-163.23,125.11000000000013,2961.8419999999996,0.348,0.664,31.8,70.2
2011-02-28,-2.3000000000000007,-1.1499999999999986,-163.98,125.82999999999993,1017.6869999999999,0.317,0.513,27.3,74.5
2011-03-01,-1.75,-1.0,-162.32999999999998,114.0,-3892.856,0.32,0.586,30.8,77.3
2011-03-02,-1.8499999999999979,-1.0,-173.1,108.5,1081.9279999999999,0.33299999999999996,0.58,33.3,83.6
2011-03-03,-2.150000000000002,-1.0,-170.42,106.82000000000016,3513.0200000000004,0.289,0.443,34.1,86.1
2011-03-04,-2.0,-1.0500000000000007,-157.59,104.91000000000008,-2472.867,0.297,0.479,39.8,97.5
2011-03-07,-1.8499999999999979,-1.0,-166.33999999999997,104.06999999999994,-2541.017,0.31,0.513,37.3,93.2
2011-03-08,-2.150000000000002,-1.0500000000000007,-169.35,105.16999999999985,2557.3590000000004,0.299,0.505,36.7,91.2
2011-03-09,-1.9499999999999993,-1.0500000000000007,-159.51000000000002,103.71000000000004,-161.63699999999994,0.313,0.534,37.2,88.4
2011-03-10,-1.6999999999999993,-0.9500000000000028,-161.94,88.72000000000003,-4046.9500000000003,0.38299999999999995,0.788,31.2,74.9
2011-03-11,-2.0,-0.8999999999999986,-172.87,87.82000000000016,2346.3050000000003,0.36200000000000004,0.752,28.0,68.3
2011-03-14,-1.9499999999999993,-1.0,-168.32,96.66000000000008,-1748.51,0.382,0.793,24.3,63.5
2011-03-15,-1.3000000000000007,-0.8999999999999986,-170.49,88.95000000000005,-3528.0319999999997,0.498,0.926,23.0,62.6
2011-03-16,-0.75,0.25,-167.37,76.45000000000005,-4863.61,0.59,0.935,20.7,60.2
2011-03-17,-0.6500000000000021,-0.5999999999999979,-186.28,86.45000000000005,2722.034,0.562,0.928,22.7,63.8
2011-03-18,-0.6000000000000014,-1.3999999999999986,-177.32,91.86000000000013,2549.978,0.493,0.822,22.4,63.3
2011-03-21,-0.8999999999999986,-0.75,-177.62,98.6400000000001,1234.1200000000001,0.392,0.605,21.6,61.6
2011-03-22,-1.0500000000000007,-1.0,-170.95999999999998,96.92999999999984,-1445.409,0.369,0.524,21.1,61.0
2011-03-23,-1.4499999999999993,-1.0500000000000007,-172.32,94.57999999999993,-56.093999999999824,0.35700000000000004,0.508,20.1,57.8
2011-03-24,-1.75,-1.1999999999999993,-171.81,106.69000000000005,2222.6099999999997,0.317,0.393,19.6,53.8
2011-03-25,-1.8499999999999979,-1.4500000000000028,-169.86,104.43000000000006,1106.8000000000002,0.311,0.422,22.0,54.2
2011-03-28,-1.4499999999999993,-1.4499999999999993,-163.6,103.09000000000015,-680.384,0.365,0.589,19.6,50.3
2011-03-29,-1.6999999999999993,-1.5,-171.52,97.31999999999994,1073.278,0.34,0.422,21.1,46.1
2011-03-30,-1.6500000000000021,-1.5,-163.13,88.31999999999994,1850.862,0.325,0.396,21.6,44.4
2011-03-31,-1.5999999999999979,-1.6000000000000014,-167.78,76.39999999999986,-1016.2570000000003,0.316,0.359,21.1,42.9
2011-04-01,-1.8499999999999979,-1.5500000000000007,-162.06,86.71000000000004,1965.4959999999999,0.3,0.373,25.0,51.5
2011-04-04,-1.8999999999999986,-1.75,-164.33,94.50999999999999,32.271000000000186,0.278,0.289,20.8,43.1
